record_id,dataset,role,pair_id,mechanism_family,ton_groundtruth_label,cross_dataset_mapping,conn_relative_path,groundtruth_relative_path,conn_line_index,groundtruth_line_index,exact_join_rule,key_sha256,ts,source_local_orig_node_id,source_local_resp_node_id,orig_p,resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,completed_record_lower_bound_epoch,explicit_log_emission_time_available,allowed_for_static_completed_connection_supervision,allowed_for_temporal_replay,allowed_for_Gotham_C1_fit,allowed_for_Gotham_threshold_selection,report_or_sealed,selection_allowed_within_aux_role_only
ckbt_35fbf6d13e068d11bcb6,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,116403,924823,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,41fa3b99f53542f03bacf648c573905a8560ff7f057c67b87536eff560b9f4b7,1556291328.052470,10,6,36738,80,tcp,http,0.002900,147,651,SF,ShADadfF,5,415,5,919,1556291328.055370,False,True,False,False,False,False,True
ckbt_360da97e5b5da7342140,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,5502,820109,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,9dce7641eb51a4e07fdd4f13d92b33f39c9fc847b811de0f5329631f07d928ba,1556286626.220308,10,7,39244,21,tcp,-,0.000019,0,0,REJ,Sr,1,60,1,40,1556286626.220327,False,True,False,False,False,False,True
ckbt_361bf370ac9b633180fd,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,164151,971628,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f96a95a4d03c1d30ed80db35ee56416084ab45adb39e3d4551ae03f055339df4,1556293871.420668,11,4,47290,80,tcp,http,0.001813,153,463,SF,ShADadfF,5,421,5,731,1556293871.422481,False,True,False,False,False,False,True
ckbt_3635615e320db6264f6f,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,101454,910089,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,aa4f91fbb9a26da01b251a6bdf0bdc6b6bde0fdf11ec5d3b960adb301a6f51d3,1556290592.208142,11,4,44006,80,tcp,http,0.002411,153,463,SF,ShADadfF,5,421,5,731,1556290592.210553,False,True,False,False,False,False,True
ckbt_3637ea6a73ea354013f2,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,5480,820085,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,4f12b020dd81aba0d6a81e2867f3301e3657a87cbfae4b3b27dfd2ddae7f7e37,1556286624.437966,11,6,35158,80,tcp,http,0.002576,167,2813,SF,ShADadfF,5,435,6,3133,1556286624.440542,False,True,False,False,False,False,True
ckbt_3638dbc2507d83cd8bbb,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,169108,976509,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,0018f818a8abec70be3b202693347ddd2c3f232707cbff43d5aaffaa64f50bc9,1556294172.438213,10,6,58798,80,tcp,http,0.002129,167,2965,SF,ShADadfF,5,435,7,3337,1556294172.440342,False,True,False,False,False,False,True
ckbt_363bc9ecf6209fedf74f,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,156921,964527,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,1ec9224281232cc08a72d6914f2960b4563ae2d494c4911a7603bf8b91b1c9b7,1556293448.097649,11,6,34222,80,tcp,http,0.005806,168,1919,SF,ShADadfF,5,436,6,2239,1556293448.103455,False,True,False,False,False,False,True
ckbt_363d3a9f8e936646a2e8,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,22791,836124,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,16cbe4511594f61006aa3f2c3ca97f96a6aca4c5b56076aca98d5a72c6bed03c,1556287555.113137,10,7,54872,21,tcp,-,0.000313,0,0,REJ,Sr,1,60,1,40,1556287555.113450,False,True,False,False,False,False,True
ckbt_3644c58bdcf97d339015,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,39974,852062,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,07fce453ae7e5550b2bb070933729f5a01638d1563ecbf8bdfcce136d1199bc2,1556288090.242967,10,9,50570,80,tcp,-,-,-,-,S0,S,1,60,0,0,,False,True,False,False,False,False,True
ckbt_365750abac184ef4c071,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,177080,984350,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e0a01ceec476a1002fb12323090e1b49eb7aaa3a0d07c59c8b1685d93587948d,1556294645.217736,10,9,47438,80,tcp,http,0.009961,155,978,SF,ShADdfFa,5,375,4,1150,1556294645.227697,False,True,False,False,False,False,True
ckbt_3662c29be0292a86247a,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,21936,835318,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7b51d37a3873d8409aaf5a73baffccfe01900b2b4413057e42b22a79fab2ac22,1556287511.237646,10,4,49802,21,tcp,-,0.000143,0,0,REJ,Sr,1,60,1,40,1556287511.237789,False,True,False,False,False,False,True
ckbt_36749a86555f54b551f5,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,151702,959430,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,600440e21c9b88405b2469077ccae753bf70d61ad997040a71e3b68a4d9e2d36,1556293142.427450,11,6,57510,80,tcp,http,0.077373,170,3042,SF,ShADadfF,5,438,7,3414,1556293142.504823,False,True,False,False,False,False,True
ckbt_3674b7c11159416033fc,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,129688,937882,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,8f9a825283529ab0321b1760d0ea5ca495b311ab8376fa03eef6203e8b24482d,1556291984.413786,10,9,58748,80,tcp,http,0.008493,152,518,SF,ShADdfFa,5,372,4,690,1556291984.422279,False,True,False,False,False,False,True
ckbt_36897ea1a02f05e12c3b,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,11832,825951,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7fe3a982147dd3b095995697745c309e533a44187b045cfcf299fbbf013d4609,1556286966.157345,11,4,47110,80,tcp,http,0.001976,153,463,SF,ShADadfF,5,421,5,731,1556286966.159321,False,True,False,False,False,False,True
ckbt_3691811532cf62ff872a,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,190547,997183,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,4f0826173884592058092f8d2fe477ee8faad04c98d5693952b007c0e5fb32c6,1556295344.196546,11,4,47064,21,tcp,-,0.000674,0,0,REJ,Sr,1,60,1,40,1556295344.197220,False,True,False,False,False,False,True
ckbt_36a43d02fbb3f3b52bc3,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,165432,972863,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e8076cf6995504f05e76c9b2af71319a31bd321f31ff8de067840b83daac44e8,1556293949.454462,10,4,40142,80,tcp,http,0.004435,147,3440,SF,ShADadFf,7,519,6,3760,1556293949.458897,False,True,False,False,False,False,True
ckbt_36ae943346ff031528d8,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,174852,982168,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,098eeddbb1d964e039e05cf39a8fa06db3beae96f5412a80d52f9fde2af0eafc,1556294513.461143,11,9,41606,80,tcp,http,0.017627,155,978,SF,ShADdfFa,5,375,4,1150,1556294513.478770,False,True,False,False,False,False,True
ckbt_36b29db581d902781012,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,177213,984473,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,18d01818830739506da41384f47db4439a8ff1af7fc0f59ff875d4067ef1731d,1556294654.182888,10,6,38276,80,tcp,http,0.001956,155,651,SF,ShADadfF,5,423,5,919,1556294654.184844,False,True,False,False,False,False,True
ckbt_36cd8ceecbb4dbe8b4a3,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,135268,943401,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,5eb2a423a7e3087024ad6ab37f2f6bd3e6629764f2469a37edb4fd19ab90c1f1,1556292260.295708,11,6,41970,80,tcp,http,0.002283,167,2924,SF,ShADadfF,5,435,7,3296,1556292260.297991,False,True,False,False,False,False,True
ckbt_36d08f1c5316632000ed,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,111970,920449,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,b649078b5b1f950045097cf2859ab7d74d12e98c67f332cfc7e2c8c152bb66a3,1556291114.025984,11,4,55282,21,tcp,-,0.000309,0,0,REJ,Sr,1,60,1,40,1556291114.026293,False,True,False,False,False,False,True
ckbt_36d2681ea697137e668b,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,189559,996213,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,ef490bb44c4264e0a0a3b7ba057b28f411a29384eb687eedf08db4ef04484f9d,1556295309.264297,11,9,56842,80,tcp,http,0.017374,161,2009,SF,ShADdfFa,5,381,5,2221,1556295309.281671,False,True,False,False,False,False,True
ckbt_36dbd45541cb42c1bded,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,99304,907967,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,452c6c9ab48b9fa083f66cfbe64b75dddfc0117ebcf36fa4b6b1958b7d63d823,1556290481.354865,11,6,35772,80,tcp,http,0.002087,167,2965,SF,ShADadfF,5,435,7,3337,1556290481.356952,False,True,False,False,False,False,True
ckbt_36de2351e9992bedd40e,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,157180,964773,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,16597b8da6a5e860c94dba2e1a4dbfbeb76843d656da1688b83d14732f5c4ee6,1556293463.443008,11,9,52996,80,tcp,http,0.014283,161,2009,SF,ShADdfFa,5,381,5,2221,1556293463.457291,False,True,False,False,False,False,True
ckbt_36f72160392f58e3acad,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,107135,915672,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,0da9e1cf0c1adfe08e968b719f99b1866704b1f8dc1f426c80db91eb1487954f,1556290871.206566,10,7,44432,21,tcp,-,0.000014,0,0,REJ,Sr,1,60,1,40,1556290871.206580,False,True,False,False,False,False,True
ckbt_3707899df4b651271551,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,10639,824860,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,46b14555169d72a0dc8ce35b89ddb4e75c9d740273ff54e9b2c0dd3a318c8534,1556286903.322342,11,9,58440,80,tcp,http,0.029476,155,978,SF,ShADdfFa,5,375,4,1150,1556286903.351818,False,True,False,False,False,False,True
ckbt_37161735f37d485b3ea9,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,81884,891058,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,948474c5e77bd1006f0250abed9c098efb6a0f3b612355be7a89575fb54f52b1,1556289565.220857,11,6,33556,21,tcp,ftp,10.098633,85,188,RSTR,ShAdDafr,17,977,16,1016,1556289575.319490,False,True,False,False,False,False,True
ckbt_3738a3a26963de4ac81a,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,57919,870122,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,889e9acbe7c40150815c02e6d27ea77a580a822cd6f1788a8399424986bf624e,1556288297.403256,10,9,44618,80,tcp,-,-,-,-,S0,S,1,60,0,0,,False,True,False,False,False,False,True
ckbt_37682086ebd2ea33042b,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,91361,900147,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,e3388e9c15983d60dc5406f2dea994840b49cbc1fa6a779c561c029871e77c83,1556290068.440653,11,6,56302,80,tcp,http,0.001796,155,216,SF,ShADadfF,5,423,5,484,1556290068.442449,False,True,False,False,False,False,True
ckbt_376d51fe6cb5f19b02ae,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,144074,952000,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,10908fbb34ae27000e9e65d0070e9754d69a3c9ace9e66d7d4c2ddc3967d5944,1556292699.288822,11,6,50342,80,tcp,http,0.005111,167,3026,SF,ShADadfF,5,435,7,3398,1556292699.293933,False,True,False,False,False,False,True
ckbt_3782c38570cc6d44f108,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,118383,926750,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,469c6cd6d8cdd79057b8a13056b909efc60bd9b71332949512ff072e494961a4,1556291422.021538,10,9,47892,80,tcp,http,0.024842,161,2009,SF,ShADdfFa,5,381,5,2221,1556291422.046380,False,True,False,False,False,False,True
ckbt_379cbbf87cc16c36596c,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,55360,867598,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,f0590050808bad505c3f83ccae72689b2a139a75f2fe602d038a6ada80a0e525,1556288274.078220,10,14,41670,21,tcp,-,3.005611,0,0,S0,S,3,180,0,0,1556288277.083831,False,True,False,False,False,False,True
ckbt_37a2e82b2995041f5274,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,57340,869571,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,9366c264944a76f0f50da1d259dff17fdcbdfe7b4c18d7b5cdde02422b758755,1556288291.052060,10,9,44194,80,tcp,-,-,-,-,S0,S,1,60,0,0,,False,True,False,False,False,False,True
ckbt_37a75acfbade86dcb4d0,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,76874,886782,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,d541d191b5324460745c309c92a9385d80f1f0048b18933a2347e15e108ffba7,1556289317.222103,10,6,55868,80,tcp,http,0.004999,155,649,SF,ShADadfF,5,423,5,917,1556289317.227102,False,True,False,False,False,False,True
ckbt_37afbd01f91ce61127b0,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,64531,876216,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,cf56d7769af14860fe77f66eb49233e357e0301c708f7903b5d1307eafc0775e,1556288446.384368,10,9,39174,80,tcp,-,0.452660,86,2009,SF,DdfAFa,4,246,4,2169,1556288446.837028,False,True,False,False,False,False,True
ckbt_37b8d58fa4bef714bb39,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,78357,888154,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,a7a1a2266044a4f0c0886db342a89032e10327a2976b4c9063343b0ec6053209,1556289394.047314,10,7,45576,21,tcp,-,0.000139,0,0,REJ,Sr,1,60,1,40,1556289394.047453,False,True,False,False,False,False,True
ckbt_37b98fdd8b3d95e52b71,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,184322,991082,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,d2d831b6185d7c207a3922423dbe607492f0d636fbbddf1048ec25f6f74a9968,1556295078.242229,10,6,44658,80,tcp,http,0.003101,167,2980,SF,ShADadfF,5,435,7,3352,1556295078.245330,False,True,False,False,False,False,True
ckbt_37bc30a6e233edb11a65,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,6279,820820,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,6f40ce70a9a8c780f29d92677ed742797c62b8ff7646386950ce3d276ef170be,1556286663.238425,11,5,56512,21,tcp,-,0.000161,0,0,REJ,Sr,1,60,1,40,1556286663.238586,False,True,False,False,False,False,True
ckbt_37c220937bbec693877b,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,73036,883316,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,6a006329c1e98ad0e992152a8d225e315c7fd05dd3909ea0e12ef2a6905526f2,1556289129.346774,10,6,52430,80,tcp,http,0.042549,167,2924,SF,ShADadfF,5,435,7,3296,1556289129.389323,False,True,False,False,False,False,True
ckbt_37c420bff24123a37885,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,170660,978042,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,7ab7dcebcf4f6a0028c025de107ddd2cf3ef891bbb53ffbf0fafcd17e7fc07ec,1556294261.007873,11,9,37608,80,tcp,http,0.010731,152,518,SF,ShADdfFa,5,372,4,690,1556294261.018604,False,True,False,False,False,False,True
ckbt_37c7e3148aaef24fb174,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,37534,849704,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,1e276e6d05aadfe0eb4cf65400c060aa71619882f96eaf4ef496ab3b9f49571d,1556288078.198945,10,2,51236,21,tcp,-,-,-,-,S0,S,1,60,0,0,,False,True,False,False,False,False,True
ckbt_37cffc94cd1339f9ef5d,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,110582,919066,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,9631c1a6c030e2e0222faae0ac061cff3f84d8fba875d3d22e657f5a0086a930,1556291042.307211,10,6,59354,80,tcp,http,0.005695,155,216,SF,ShADadfF,5,423,5,484,1556291042.312906,False,True,False,False,False,False,True
ckbt_37d5372adf030007e654,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,183415,990243,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,2ee3c4fb346f7e6000986318559cd99b8d567f0aca52fc1d263d988142a59365,1556295018.281134,11,6,59082,80,tcp,http,0.002100,167,2965,SF,ShADadfF,5,435,7,3337,1556295018.283234,False,True,False,False,False,False,True
ckbt_37e4211e4db1dab37247,ToN-IoT_raw_network_Bro,aux_process_fit,password_fit_capture_1,credential_bruteforce,password,mechanism_family_only_not_exact_Gotham_label_equivalence,Network_dataset_Bro/normal_attack_Bro/normal_password/password_normal_1/conn.log,SecurityEvents_Network_datasets/GroundTruth_Network_14.csv,164090,971569,floor(conn.ts)==gt.ts_and_direct_5tuple_proto_unique_both_sides,c7f5835dd1a406504645a461ff4f8fa2fb8d93dff5d3ff20be80dc95dbb11a5d,1556293868.028692,10,9,35048,80,tcp,http,0.008567,155,978,SF,ShADdfFa,5,375,4,1150,1556293868.037259,False,True,False,False,False,False,True
