stratum,device,session_id,attack_family,terminal_uid,terminal_event_position,records_in_frozen_session,finite_terminal_embedding
fit_benign,normal_1.pcap,b96e289ce359affa6a70c06db904d45fc797ba5b445ac943843d0d6abc3d988f,,ton:ton_normal:normal_1:136598,136598,1,False
fit_benign,normal_1.pcap,b9a370c9286e70b92717b3d706abc1bea522a82ba2d3098466959d8ffd7ae8f8,,ton:ton_normal:normal_1:845310,845310,1,False
fit_benign,normal_1.pcap,b9a6c30d9f8746b65bfe79690f4fbd333a48973fe039bf3a60a8d4dd7c78fcfa,,ton:ton_normal:normal_1:1350075,1350075,1,False
fit_benign,normal_1.pcap,b9e74e652d80a775d0ca52a5417774933d77803126b7aa43712969237edb7ac3,,ton:ton_normal:normal_1:1898672,1898672,1,False
fit_benign,normal_1.pcap,b9eadee383452dea3a7d489a59a39e3fcba408ed5436d38cbe2631d48d435bb3,,ton:ton_normal:normal_1:1937559,1937559,1,False
fit_benign,normal_1.pcap,ba08e25f94dd12882241b7fcaf9723a1005416bbb43712651cfec08e7d293684,,ton:ton_normal:normal_1:1526024,1526024,1,False
fit_benign,normal_1.pcap,ba14fa57ca69da91b48c24d1083152aabe4a425c96c1bc5187c56859c9196088,,ton:ton_normal:normal_1:613245,613245,1,False
fit_benign,normal_1.pcap,ba1884aa616984578697eab1af97c8f879d51772ec45d1f80148aee15c609250,,ton:ton_normal:normal_1:1472380,1472380,1,False
fit_benign,normal_1.pcap,ba1f741741f7522e27f44fa77f4ebfed7ae4210e7abcb4e59004e4fd2360da2c,,ton:ton_normal:normal_1:1203270,1203270,1,False
fit_benign,normal_1.pcap,ba223b329f777b9513c90032203ac20291aca2e6e9e80f1a2607cdb0dfe95b8b,,ton:ton_normal:normal_1:1606402,1606402,1,False
fit_benign,normal_1.pcap,ba42a35235df1113853b26cea5065be38b0c94a928d5e5adcad65dcda89a1998,,ton:ton_normal:normal_1:816040,816040,1,True
fit_benign,normal_1.pcap,ba45355afeece7511f58145f2ec5fbb871d848966a6b82b5d39fd09f2d4dff60,,ton:ton_normal:normal_1:57112,57112,1,False
fit_benign,normal_1.pcap,ba754f536f4b86341dae65d12807b6497a279755afee9f36f4a86260986e463d,,ton:ton_normal:normal_1:255291,255291,1,False
fit_benign,normal_1.pcap,baa910268a77e2a873575bf352ba654fcfe7f1fec482e3d75a772a427ad894e8,,ton:ton_normal:normal_1:59842,59842,1,False
fit_benign,normal_1.pcap,bab45abb113bff13abcd147fd90c7f4dc9440e471f40215bed1004c61e7cba7a,,ton:ton_normal:normal_1:1824665,1824665,1,False
fit_benign,normal_1.pcap,bab7cff9ac1606cfe2844449a533017a087d25b22026aa89b676d90560536488,,ton:ton_normal:normal_1:176553,176553,1,False
fit_benign,normal_1.pcap,badf9f00a544e44c0c619d28e89a769aacb05d84b80b21447f1c146f534342af,,ton:ton_normal:normal_1:536469,536469,1,False
fit_benign,normal_1.pcap,bb0de4d9438a525ed0ed463091cbeb839cdf6603b4df8fcd115f53cec9bb0673,,ton:ton_normal:normal_1:15882,15882,1,False
fit_benign,normal_1.pcap,bb369ad3a6de9def6370aeaff7c4055343170560369feaa480df7dd916968a8b,,ton:ton_normal:normal_1:1912654,1912654,1,False
fit_benign,normal_1.pcap,bb3868b2ea7b4f202cc02ada698e02a2dcf71b62c0cbf1dd93ff38c0776f78ba,,ton:ton_normal:normal_1:874569,874569,1,False
fit_benign,normal_1.pcap,bb4919bd23604d990d3f1bb6fb6adb5de1d43b0d1cc1c828fa90f23a40a2a217,,ton:ton_normal:normal_1:963774,963774,1,False
fit_benign,normal_1.pcap,bb5531306cd4f4ab2110cd79bd78af9ce7625fa0216a36bbdff9fa59d1bd8809,,ton:ton_normal:normal_1:1593022,1593022,1,False
fit_benign,normal_1.pcap,bb5eff60e036f73f5e591a16dc2855c1147fc67216eed8832e913e3b92bf85d7,,ton:ton_normal:normal_1:284687,284687,1,False
fit_benign,normal_1.pcap,bb72f38f44b71caae0a7034fa8c845cb8d55da686b53ddbd0baadc63ed791785,,ton:ton_normal:normal_1:1685943,1685943,1,False
fit_benign,normal_1.pcap,bb7a918152d514d237d0629628970d2a208a26c51aabb0e17ee0e5bf7f3a8598,,ton:ton_normal:normal_1:1724973,1724973,1,False
fit_benign,normal_1.pcap,bbde4007e08c73635324f8cf5cddc741d8a98a45dcb64d15c964945d62302e85,,ton:ton_normal:normal_1:856923,856923,1,False
fit_benign,normal_1.pcap,bc00717cf53817a911e9bace647dc2d7eb248d9ef70c832328fbe5d5d8de943d,,ton:ton_normal:normal_1:1526364,1526364,1,False
fit_benign,normal_1.pcap,bc059f5210e30b6268ecab92a4cb424f7aa9c0d7c518caf70f345c72e1af7113,,ton:ton_normal:normal_1:669522,669522,1,False
fit_benign,normal_1.pcap,bc1eef8a97e94584ceac8dcdbb1d64e73f546626e4723972523f608cec1e2f09,,ton:ton_normal:normal_1:1521289,1521289,1,False
fit_benign,normal_1.pcap,bc2efcc9eceef55f773583f293c3cdca16cf74ddd0c76a6549b59be3738fa34c,,ton:ton_normal:normal_1:531696,531696,1,False
fit_benign,normal_1.pcap,bcbc136c5f1ce456beb28fad33a4c37f77117ffcb9441e83213dc56ca62f439a,,ton:ton_normal:normal_1:1182525,1182525,1,False
fit_benign,normal_1.pcap,bcc0ffb9cd43d44784dcc5fe9547f120cc14d25a95f706652f715b44a781d40a,,ton:ton_normal:normal_1:784726,784726,1,False
fit_benign,normal_1.pcap,bcdb9648a7d465339c6a664315cefc1afbb994406ea90210866bab1a460b1f27,,ton:ton_normal:normal_1:174756,174756,1,False
fit_benign,normal_1.pcap,bce42517277148daf25d480ceede780e58715e162be58eb987883086f5715d20,,ton:ton_normal:normal_1:1961804,1961804,1,False
fit_benign,normal_1.pcap,bceb93535666c63207131a254d1cb9e3c5cd4b87bc30872d09ca4332fedfe4d6,,ton:ton_normal:normal_1:833734,833734,1,False
fit_benign,normal_1.pcap,bcee0f6a001821389132c0b79eb5e301285ac669a82159147997f36ff02a620e,,ton:ton_normal:normal_1:1258705,1258705,1,False
fit_benign,normal_1.pcap,bd0138b8c2e658cc2fd8bc2f5680731055cef40911cd262986bd1e6f9f734052,,ton:ton_normal:normal_1:814958,814958,1,False
fit_benign,normal_1.pcap,bd3cdaf9373c3661714fc80808f8c6178ca170ba15763c635f38a7cefdcc2547,,ton:ton_normal:normal_1:1619428,1619428,1,False
fit_benign,normal_1.pcap,bd7c0ec9b499c913758ebab8fadfa65c5726c27585251421fc3128f389d80fd2,,ton:ton_normal:normal_1:167339,167339,1,False
fit_benign,normal_1.pcap,bd890542dae978f3f085f3cce70ae10128494803d51e61501d13d05c23a948cf,,ton:ton_normal:normal_1:989460,989460,1,False
fit_benign,normal_1.pcap,bda6506aaf8737acc1892bd8f4e7e6af2c57f271f4a4d412261905dc9871daa3,,ton:ton_normal:normal_1:511949,511949,1,False
fit_benign,normal_1.pcap,bdb732734c304ada80cc7fa365a66643520ab22e1d5ba601eeeec6b575959d08,,ton:ton_normal:normal_1:84356,84356,1,False
fit_benign,normal_1.pcap,bdc61088fe2cfbfca92fe8de1bda30a9710838b4f1e08981e36a8c92b41bf510,,ton:ton_normal:normal_1:104087,104087,1,False
fit_benign,normal_1.pcap,bdc67fc28b1b7acb9907a54ccc723415ef07ad077de044854e6efb0ecb7d4402,,ton:ton_normal:normal_1:227188,227188,1,False
fit_benign,normal_1.pcap,bdf0674cc0f3f90c1e6c3317f423bc7685fc13663d3261e3b094ec267f0fa08f,,ton:ton_normal:normal_1:1042973,1042973,1,False
fit_benign,normal_1.pcap,bdf9150809c739411462ac8d1877f9aff63c932cd2616f6b96156ed808ddeef8,,ton:ton_normal:normal_1:102411,102411,1,False
fit_benign,normal_1.pcap,be1e5dcc0216d2ebae0991f587b6030e013e0858e699eaf8a1c4d57f8857f46f,,ton:ton_normal:normal_1:1941841,1941841,1,False
fit_benign,normal_1.pcap,be75e8830b29bc97d67b930918600fed2e5bbb4821aec4c79dd7296892767298,,ton:ton_normal:normal_1:1926561,1926561,1,False
fit_benign,normal_1.pcap,be80e94a79aca5e7648474f96bc3b06f1a5ae2a5f0f4d72140fb82fe059366ca,,ton:ton_normal:normal_1:1790870,1790870,1,False
fit_benign,normal_1.pcap,be81a58013ecd3218a8c6708735bda6d0def05aa14cedc567733a7df59191e87,,ton:ton_normal:normal_1:819302,819302,1,False
fit_benign,normal_1.pcap,bebb307c0b7839a460de353bf38554361330032a5585a1fe8d0dba182e35b774,,ton:ton_normal:normal_1:557718,557718,1,False
fit_benign,normal_1.pcap,bec507865179e986c965d22c0b735fc18c0bb5627082bbdcc3f556e04f02593a,,ton:ton_normal:normal_1:1006639,1006639,1,False
fit_benign,normal_1.pcap,bec5d9786fb9993c437db939640f59313fb9dc40b4bde5080463e7786f4b9f4c,,ton:ton_normal:normal_1:1116111,1116111,1,False
fit_benign,normal_1.pcap,bee9d5ddb22f6bf00a5ad4b7fee822ab75a8ac24b64ec3373d33188dffee1386,,ton:ton_normal:normal_1:1397199,1397199,1,False
fit_benign,normal_1.pcap,beecba332309cc3601b2888dcff2e388c2f832f92829a8a38757f4e166967511,,ton:ton_normal:normal_1:1468154,1468154,1,False
fit_benign,normal_1.pcap,bef76d4ad28318e47cc47752f5ba3c321136e4ce0bc61be75fc953e7308e14ef,,ton:ton_normal:normal_1:1016002,1016002,1,False
fit_benign,normal_1.pcap,befdc5b5f4f23a7fd904df5ad8b69bc0411da061e983779fc9b832dddc0ce505,,ton:ton_normal:normal_1:1654782,1654782,1,False
fit_benign,normal_1.pcap,bf0624add70b12dc8c2f01bb2f501f95a0a9c8f7532931efa07ccabf3df42c0f,,ton:ton_normal:normal_1:784460,784460,1,False
fit_benign,normal_1.pcap,bf10a8f391c7c949ea45451296c059011d6001f7925c58dcf95c03c7e4fb65c9,,ton:ton_normal:normal_1:590845,590845,1,False
fit_benign,normal_1.pcap,bf1b81615aec935647d7ef821d7b22df5225d764562199f49f3011977698f672,,ton:ton_normal:normal_1:611757,611757,1,False
fit_benign,normal_1.pcap,bf1bc19b06bd6be641dcc55da9a4a980a1d92ea27afc1fd877441141af058da8,,ton:ton_normal:normal_1:518007,518007,1,False
fit_benign,normal_1.pcap,bf31979363cb025e3becbb33f48eab3bddbb82b68de2b8681d32611b52dbcd12,,ton:ton_normal:normal_1:1176649,1176649,1,False
fit_benign,normal_1.pcap,bf5b519921e8b2cf7441a4449cf9164578008c7db369f8b587bd830dcdbbda9e,,ton:ton_normal:normal_1:1104,1104,1,False
fit_benign,normal_1.pcap,bf5f2ce5548fdb5ed417b5294cb03b7c1775d2d2bd3b8f0c29e99541dd88e722,,ton:ton_normal:normal_1:1392654,1392654,1,False
fit_benign,normal_1.pcap,bf6ab7273d463e4b6fdf95c154b86f46cfacc2290b6f0cf814b2d67e6a28dea1,,ton:ton_normal:normal_1:406694,406694,1,False
fit_benign,normal_1.pcap,bf7d93add1128020185807d185d0212d7727abc90185a4f9f6352b9997414fec,,ton:ton_normal:normal_1:1301038,1301038,1,False
fit_benign,normal_1.pcap,bf85c73a078ca45f80c7b4da251ecdd6c0d6d5f92c7b84475a8262e5b3438f8f,,ton:ton_normal:normal_1:575078,575078,1,False
fit_benign,normal_1.pcap,bf939a464901be4ef4f7173e10aaedb0a7bb290f5c32577955697db9b98e16aa,,ton:ton_normal:normal_1:1574437,1574437,1,False
fit_benign,normal_1.pcap,bf99e1a7dd7a68528effab76174ee3bec37b4427786d0a323757441a2a00f1f5,,ton:ton_normal:normal_1:1378671,1378671,1,False
fit_benign,normal_1.pcap,bfa2e22677a44a75f228757f858d7598430f5ca9871473855b3b41ebdafeb87e,,ton:ton_normal:normal_1:1783847,1783847,1,False
fit_benign,normal_1.pcap,bfc65d3513d0ab04f0164191e18c09354fc5c33b54a581e8995d5ebece5732fa,,ton:ton_normal:normal_1:108162,108162,1,False
fit_benign,normal_1.pcap,bfd23c99e65081d1d139d2b2583140ca0920b483531745197edde9a7befe1917,,ton:ton_normal:normal_1:1743310,1743310,1,False
fit_benign,normal_1.pcap,bfdb2a509f74a46e1cbbd2a06389e888e39ced2576f0c335222e46d7cb2117a3,,ton:ton_normal:normal_1:1817051,1817051,1,False
fit_benign,normal_1.pcap,bff2250a5ddab4f1390c0cadca2fb87858f607bdbc272dabde18d746f6663c78,,ton:ton_normal:normal_1:267209,267209,1,False
fit_benign,normal_1.pcap,c011e69029ca4969308505067018ae8f3192b5e773c3235dc832c1df22fc37f2,,ton:ton_normal:normal_1:801114,801114,1,False
fit_benign,normal_1.pcap,c014d393670d39d33779197e07f160e0f754d9b7160d4ff69355d1439e0ca03b,,ton:ton_normal:normal_1:194651,194651,1,False
fit_benign,normal_1.pcap,c02c118d68529640b95af8bf0cd771173fde823651af099e36e1c1d4ae1500b7,,ton:ton_normal:normal_1:1660103,1660103,1,False
fit_benign,normal_1.pcap,c0605ddb77defa0303647e42a0535df0d31ebd97bffe769fabf7e1f48c6d2b62,,ton:ton_normal:normal_1:1147530,1147530,1,False
fit_benign,normal_1.pcap,c0697495f39ce2d569155cbee48163a042178e017ae1680ff3df149d8ce50264,,ton:ton_normal:normal_1:1659343,1659343,1,False
fit_benign,normal_1.pcap,c075f56817368bc0569f0cd39dd7a824be3e8a12eb6f4649dab1ad9f0654c0ba,,ton:ton_normal:normal_1:999849,999849,1,False
fit_benign,normal_1.pcap,c0ab9e72d87222f30785b3faef2144315c27404c2dfbb9c163a96c5ff3df470a,,ton:ton_normal:normal_1:1488087,1488087,1,False
fit_benign,normal_1.pcap,c0b6a0435f7be9ef9ab1f02e0921fd60d8b6a92955ba6b2649dbce3dc7525c45,,ton:ton_normal:normal_1:295467,295467,1,False
fit_benign,normal_1.pcap,c0fdcc5c58c8a28799892d3badbeda33e37f1b10ba87f4225572f0f88de30af7,,ton:ton_normal:normal_1:369912,369912,1,False
fit_benign,normal_1.pcap,c100c38b3e4ab041930147bd969e0670165e8ad9bf0dd321a0e76518333c3c4c,,ton:ton_normal:normal_1:1235587,1235587,1,False
fit_benign,normal_1.pcap,c1012d3eab19eef87029f6c53a745dfcc2b35bab3506b981893db74a3ae593f7,,ton:ton_normal:normal_1:1887534,1887534,1,False
fit_benign,normal_1.pcap,c112c9ced568d8725920f63904a873179d042234c8adacabcdcbffa20ae3c65e,,ton:ton_normal:normal_1:1501057,1501057,1,False
fit_benign,normal_1.pcap,c11b9d0ae22291bf185a045ec019e9b7b145f57171440c14e3e1982646b90a53,,ton:ton_normal:normal_1:1507780,1507780,1,False
fit_benign,normal_1.pcap,c11daf9c5df03149dedc8d38fb6bff02cb23ff16832d507d4cc3584aa043a248,,ton:ton_normal:normal_1:1967061,1967061,1,False
fit_benign,normal_1.pcap,c132a8ff142f23bb04532c474ef75ad64c165dc539631bedf45079fa27b5809d,,ton:ton_normal:normal_1:1224386,1224386,1,False
fit_benign,normal_1.pcap,c149eeabb47d82bf222723260c3b2d639d2c9aa60fc1c627158d93d0ef285488,,ton:ton_normal:normal_1:1175943,1175943,1,False
fit_benign,normal_1.pcap,c157f3f8c0c1425e41c2af04e18e4f818927a68869e8af03033c4c0e1cc443b7,,ton:ton_normal:normal_1:699263,699263,1,False
fit_benign,normal_1.pcap,c1772a602c6158fbea4d04355e8a1810c6a155115c041e85453bf675f3bf1be5,,ton:ton_normal:normal_1:1333881,1333881,1,False
fit_benign,normal_1.pcap,c18a0d821f9feba257e580bbb819949185b083805da28ea06c021491abf06bb0,,ton:ton_normal:normal_1:128361,128361,1,False
fit_benign,normal_1.pcap,c18ccf8b25e78c29f6d43f530afa4eed38f565a5c99e7e50a679400ad9de2773,,ton:ton_normal:normal_1:1954191,1954191,1,False
fit_benign,normal_1.pcap,c18d5ee987907b1af46027bfdb007e791b08387862ea6c1a7352aa3550ed63ed,,ton:ton_normal:normal_1:1122422,1122422,1,False
fit_benign,normal_1.pcap,c1a08bd072ded9d580d9fc6a33b4ab113f1096cbd07f06ee5fdf47d905ac795a,,ton:ton_normal:normal_1:1254792,1254792,1,False
fit_benign,normal_1.pcap,c1b1920af6010fbaed9f1d29bcf013f8144135b04e83f0f2eab2db971278ede9,,ton:ton_normal:normal_1:73100,73100,1,False
fit_benign,normal_1.pcap,c1c16f5bf4b37f02706298577dae578cb83dbc1a3c7b918efcdcdee7c0db96ed,,ton:ton_normal:normal_1:1690868,1690868,1,False
fit_benign,normal_1.pcap,c1cf9d007cf8fafd3ff1de49b93950bdd15a8d3d0ead70ac3ffd55926255aac1,,ton:ton_normal:normal_1:1916378,1916378,1,False
fit_benign,normal_1.pcap,c208ceba5842e2c64c886f84b3658494bf56b070e77407177a7b17bd5fbef828,,ton:ton_normal:normal_1:153823,153823,1,False
fit_benign,normal_1.pcap,c213bc1c162e7ed50663639519801a0675aaa8cba31d20e5b637c113bb8ae6ae,,ton:ton_normal:normal_1:1506099,1506099,1,False
fit_benign,normal_1.pcap,c22435ee5b5a94fb38118b02a0a1f66c12c65c979e0238e19c5a79f4ea0644b0,,ton:ton_normal:normal_1:397790,397790,1,False
fit_benign,normal_1.pcap,c2355655ca9a796ef7526cb9eca5339fc41c668402cb7fc57f92bdd72c8da66c,,ton:ton_normal:normal_1:1579206,1579206,1,False
fit_benign,normal_1.pcap,c24b12657c6efd86f54bf8b372f588e0ad21256941b7883ebd96eeb14d5e68a9,,ton:ton_normal:normal_1:1254392,1254392,1,False
fit_benign,normal_1.pcap,c2615ac28b16bf77a94a094039a1969978b0ea07f5af9c47da693ad95278b73b,,ton:ton_normal:normal_1:1237527,1237527,1,False
fit_benign,normal_1.pcap,c26e7308fa37479ac882593018276f8135da2db27a512788a13c03c61973e37c,,ton:ton_normal:normal_1:28426,28426,1,False
fit_benign,normal_1.pcap,c2c0dce0308c437f9425b7160d5e13eb5ed2fd6fccb11705dd87e51baeb8a59f,,ton:ton_normal:normal_1:630731,630731,1,False
fit_benign,normal_1.pcap,c2c6d9d220659a9bb473af97c6c0254fd2dcbb946f2cd10dbe557649ad1aa293,,ton:ton_normal:normal_1:755443,755443,1,False
fit_benign,normal_1.pcap,c2cec8908c0f305853ed12db023614f0ced7e6622fbfb901e99807cc714e730b,,ton:ton_normal:normal_1:1542322,1542322,1,False
fit_benign,normal_1.pcap,c2d1e39e81bc99bd9a2a2e8f77e115fac97fabba8c7aad7d44c2bc1d7c1ec9cc,,ton:ton_normal:normal_1:533921,533921,1,False
fit_benign,normal_1.pcap,c2e1e48c68575ae15e4685f2641fa41b1431b18cbfcbef15266ba6ffa8bec7a6,,ton:ton_normal:normal_1:1524532,1524532,1,False
fit_benign,normal_1.pcap,c31f5dc567e29ac0aa56c77800e3724b20922727aa351007de856fe856c22433,,ton:ton_normal:normal_1:1472144,1472144,1,False
fit_benign,normal_1.pcap,c33a01d95e45d6fcdf44a73f5245cbd28f7fd75229df68b86a92ef9d035683af,,ton:ton_normal:normal_1:1012841,1012841,1,False
fit_benign,normal_1.pcap,c35d91c946bc4cf39b6476798d7fdc0dc242bc0bb4cb3d7788c728807a206bfd,,ton:ton_normal:normal_1:1692435,1692435,1,False
fit_benign,normal_1.pcap,c3955c4eb994429d2ddc2d4363c70c0b9f7148ab8ff3f745d7bea7a3d1573118,,ton:ton_normal:normal_1:691506,691506,1,False
fit_benign,normal_1.pcap,c3a2c54d9061dca13f443e481f555a779767264732ee9849f6e2405c8b4933e0,,ton:ton_normal:normal_1:53457,53457,1,False
fit_benign,normal_1.pcap,c3a4fa42cf9b361b248dbf561727ce359d7a43aee2a7c05f95f691b63f29d499,,ton:ton_normal:normal_1:840860,840860,1,False
fit_benign,normal_1.pcap,c3a7bb91429413b0329cc98d4a57086354245e82ba8a83c43bce30a121ef7ba0,,ton:ton_normal:normal_1:730073,730073,1,False
fit_benign,normal_1.pcap,c3b1756438dafb70e6dba1370110edb46c4a449b3ab96786d6a142105d874adc,,ton:ton_normal:normal_1:689029,689029,1,False
fit_benign,normal_1.pcap,c3b3a4a8ab5600e59c8582bf98a95a8690be8577077715f9f5c07f9ab564ef53,,ton:ton_normal:normal_1:96919,96919,1,False
fit_benign,normal_1.pcap,c3d84382468aa1f88019079713244fa0756608d97d171118b7929ea059c529d8,,ton:ton_normal:normal_1:131818,131818,1,False
fit_benign,normal_1.pcap,c3d9c6529db23bc9d89dcc204cab25e611705ca95680a52b2219356cbfb69a4b,,ton:ton_normal:normal_1:412578,412578,1,False
fit_benign,normal_1.pcap,c400b215cb94998bf6e95e5af0721a42f57907fc536b6ed5d0678b66596c3aa9,,ton:ton_normal:normal_1:26619,26619,1,False
fit_benign,normal_1.pcap,c42dddee5e6b0aa2d1d4103e8a96321f19244e3256026c0f3bc8628e9baba7dc,,ton:ton_normal:normal_1:1498680,1498680,1,False
fit_benign,normal_1.pcap,c445918331bb1e3c996b4281e9230050a2ccdbc371437dfbc3584472bc1c4aed,,ton:ton_normal:normal_1:456990,456990,1,False
fit_benign,normal_1.pcap,c44ece60267c57a6290793d523442c56f2f1106ffb80ff78bc12156729332086,,ton:ton_normal:normal_1:1990396,1990396,1,False
fit_benign,normal_1.pcap,c451f62ff987d773ba951ae826e90865b7c300a0035755ee655e94ab6e56f0e1,,ton:ton_normal:normal_1:725251,725251,1,False
fit_benign,normal_1.pcap,c4607f50bad93997e30345ee2a9ca64f8225e763fc3e202b41e354954593b1b2,,ton:ton_normal:normal_1:1528325,1528325,1,False
fit_benign,normal_1.pcap,c4624c1637196b93e360a730d324fb24e4618afefa2641b471169d49aa039d34,,ton:ton_normal:normal_1:1203484,1203484,1,False
fit_benign,normal_1.pcap,c481ad624a1bb0e727550afd6c2326df3a5fbff2cfad35bbc5e472e55b1225ed,,ton:ton_normal:normal_1:1083839,1083839,1,False
fit_benign,normal_1.pcap,c48c656f3f2410109615b396d00c044fc14e705ca5040784cfd0b7ad5d85c321,,ton:ton_normal:normal_1:589018,589018,1,False
fit_benign,normal_1.pcap,c48ea4195cf5a53cd8f36dca155e938f91bdf567aaccbef6012e34ff1d78a8bf,,ton:ton_normal:normal_1:1904669,1904669,1,False
fit_benign,normal_1.pcap,c49757dd119b5fd898a1a044834525779a6184dde4b207abf283529071330e4b,,ton:ton_normal:normal_1:1639719,1639719,1,False
fit_benign,normal_1.pcap,c4c533f3dfe9780d121bcc3f8d585a54ec9315cbf4d8d3b274c90d93ba87fa01,,ton:ton_normal:normal_1:969630,969630,1,False
fit_benign,normal_1.pcap,c4db74d7ab8244da931c1dabccda9e293023281af2ecc85cb253700c684eaa91,,ton:ton_normal:normal_1:1369335,1369335,1,False
fit_benign,normal_1.pcap,c4dd72060d4a16462130d632f9a1cacac38e7608621ca2d0c9d2ef2b025afdb3,,ton:ton_normal:normal_1:40687,40687,1,False
fit_benign,normal_1.pcap,c4e5bc3c91fefe38aaee7f40b0779d32bdbdc563f2ef46ae87febbcbd94df844,,ton:ton_normal:normal_1:735671,735671,1,False
fit_benign,normal_1.pcap,c4f7a6d5a8847d7b209d7c85cc89c52b10d17e94fa8a1477b76fb932a1e854bd,,ton:ton_normal:normal_1:190862,190862,1,False
fit_benign,normal_1.pcap,c4febfe2665c7c3c0474d543ced901fe112bb950fb1b91297262548bc539ed01,,ton:ton_normal:normal_1:1388237,1388237,1,False
fit_benign,normal_1.pcap,c50b57c9c8e45302b003f954943284de1009e593a6635bb94524868289f19fd0,,ton:ton_normal:normal_1:251957,251957,1,False
fit_benign,normal_1.pcap,c5108b0e86ee2c7c193999daf8bf3f7f5da84367e434ded4bc0de121f4dbd0fa,,ton:ton_normal:normal_1:1862403,1862403,1,False
fit_benign,normal_1.pcap,c513a0f192846bf515f196f7662ac76bf00bbee1a0919dd7ea38f492348d167d,,ton:ton_normal:normal_1:1039535,1039535,1,False
fit_benign,normal_1.pcap,c53e0c47942bb90833207a4c9cef524d743eafcddd6de49df11d04d67a767258,,ton:ton_normal:normal_1:1776808,1776808,1,False
fit_benign,normal_1.pcap,c555efdab52f521a6ff5555516a51cbdc63e2abcaecd81b88f7b8e88c43eb958,,ton:ton_normal:normal_1:690868,690868,1,False
fit_benign,normal_1.pcap,c5565c84dc94d446cbe1ace2d46e37f31d9a9446c4ca5713643a0cc35a77f464,,ton:ton_normal:normal_1:53819,53819,1,False
fit_benign,normal_1.pcap,c58d61eb91ac7a5cc9caa2965389f66bfa512ec3bff6edeec8aa2b88bb059d18,,ton:ton_normal:normal_1:1529173,1529173,1,False
fit_benign,normal_1.pcap,c59c6fa48aad492fab3e47df42b58511dcd778643a0e3c7d7be3238f7399b3dc,,ton:ton_normal:normal_1:898395,898395,1,False
fit_benign,normal_1.pcap,c5a41a4e8bf55594c3523fb308df5436b6a53967ed8c5141ad3bce73a4694058,,ton:ton_normal:normal_1:181289,181289,1,False
fit_benign,normal_1.pcap,c5b096fd7b3d777d0cf4bf79127bc9e680ba2d0db8309a6c328e164e3c3a5540,,ton:ton_normal:normal_1:1099966,1099966,1,False
fit_benign,normal_1.pcap,c5b81588e69867091c89d0a6d46a35d1c04c36af6ea7ebeb6973be1d6c76bc40,,ton:ton_normal:normal_1:1307246,1307246,1,False
fit_benign,normal_1.pcap,c5bba131469974ad695bcfb24cb0858c61ec07aed6f2a52d5d8a3d74a01e31ca,,ton:ton_normal:normal_1:423992,423992,1,False
fit_benign,normal_1.pcap,c5daec27b03cc76fb417b687992dc185fc6e42dab4ca0a6fa03c7b06f28c6a75,,ton:ton_normal:normal_1:1031500,1031500,1,False
fit_benign,normal_1.pcap,c5df5ca9884689bd2044e300e6e19cddf5425d75c10bebd4932a69e49e199de9,,ton:ton_normal:normal_1:227576,227576,1,False
fit_benign,normal_1.pcap,c5ede5a1264f4af165345639e1c50401e6219c821a8d458581297bd05377e3e4,,ton:ton_normal:normal_1:1375090,1375090,1,False
fit_benign,normal_1.pcap,c5ee0bf0cc68a56b5160c4a51d45d38e6f8830c0f328b8600e0849b2a8fbc6c7,,ton:ton_normal:normal_1:688939,688939,1,False
fit_benign,normal_1.pcap,c5f60d70599f7038b2a37d2cf4f695c0b78a27629a49b9f72ab705adc44e90dc,,ton:ton_normal:normal_1:231433,231433,1,False
fit_benign,normal_1.pcap,c61316c58097d8bf6ab96bb9c3f20d248215114d2417c8cf08862296e60ba2b4,,ton:ton_normal:normal_1:1024998,1024998,1,False
fit_benign,normal_1.pcap,c6283d7536c31739d57d3d51dc12852601717c126aa76a599ce412845404e4be,,ton:ton_normal:normal_1:945353,945353,1,False
fit_benign,normal_1.pcap,c62dd2cbca15ffba074cf4601bd3310f75b1d7a17d9da5f3743d4a01f6d4aee9,,ton:ton_normal:normal_1:1603473,1603473,1,False
fit_benign,normal_1.pcap,c64197fe2ebf3c97bd7d754d921ed7b37d03e8a7c388f48730289cfa99e9075e,,ton:ton_normal:normal_1:415528,415528,1,False
fit_benign,normal_1.pcap,c65d894d4f60487e64c108708eec154718277fc389966cfcfc1f87f946e5b6f0,,ton:ton_normal:normal_1:183221,183221,1,False
fit_benign,normal_1.pcap,c66af284b57e851c95dc741d60ec430dc4e10f0c01459e0148787228c2593b91,,ton:ton_normal:normal_1:1829587,1829587,1,False
fit_benign,normal_1.pcap,c67b97c4b8cce970cb51737ebd7a6466300686d718c94d5315b9b5662be01b4e,,ton:ton_normal:normal_1:1906975,1906975,1,False
fit_benign,normal_1.pcap,c68f3841d5d1b27add16556a19835adabe65ecfba3073ebcc21afceb87807cf5,,ton:ton_normal:normal_1:1098636,1098636,1,False
fit_benign,normal_1.pcap,c6decae02450d2a2f2808fecb005cf68ebdec6062bbb18e677a07034e8df8a74,,ton:ton_normal:normal_1:523211,523211,1,False
fit_benign,normal_1.pcap,c6fd465faf63d09c27321c50da6f43e35896c7bd7a083b8d54629bdfe73eb595,,ton:ton_normal:normal_1:1163801,1163801,1,False
