uid,role,source_group,attack_family,label_metric_only,score,p2_hard,m7_hard,tail_margin_score,tail_margin_tau_normal,tail_margin_tau_attack,quadrant
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:2,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.000204257943551,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:20,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,2.5637502403697e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:200,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,5.0769553894269854e-08,False,False,0.0006829054909758,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:201,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,8.984397936728784e-08,False,False,0.0030912377405911,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:202,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.3645773339353585e-08,False,False,0.0027866372838616,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:203,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.0332556971425223e-08,False,False,0.0002602708118502,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:204,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,4.990468482901633e-09,False,False,0.0019623988773673,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:205,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,1.2222231005054596e-09,False,False,0.0143614066764712,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:206,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,1.7418495812382415e-10,False,False,0.0003708887379616,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:207,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,1.152327053222102e-10,False,False,0.0050490852445364,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:208,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.6231031236001456e-10,False,False,0.0002911848423536,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:209,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.6231031236001456e-10,False,False,0.000697766256053,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:21,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,4.118429387744982e-06,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:210,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.6231081196037564e-10,False,False,0.0002665998472366,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:211,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.6231031236001456e-10,False,False,0.0006344122812151,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:212,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0050296606495976,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:213,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.1759420947961186e-17,False,False,0.0519771724939346,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:214,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.596903843572363e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:215,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,2.3280950699700043e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:216,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0164975728839635,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:217,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.1759420947961186e-17,False,False,0.0636446177959442,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:218,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0002216099237557,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:219,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.1759420947961186e-17,False,False,0.0465029813349247,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:22,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0001280771248275,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:220,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,4.221130075166002e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:221,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.0043675536289811,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:222,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.0163977498887107e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:223,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.007659301161766,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:224,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.907954669557512e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:225,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.0126979239284992,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:226,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.2438343623653054e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:227,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.1373045810279957e-15,False,False,0.0042589707300066,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:228,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.754998760996386e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:229,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.0042897337116301,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:23,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0002480543917044,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:230,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.801900311373174e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:231,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.0029880320653319,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:232,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.496704448480159e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:233,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.8126619458198547,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:234,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.928407386410981e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:235,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.0019928801339119,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:236,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.0488867196254432e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:237,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.8002695441246033,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:238,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.6068719055037946e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:239,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.13729229905026e-15,False,False,0.0107051860541105,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:24,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0004143060359638,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:240,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.342451964272186e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:241,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,3.4924647479783744e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:242,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,2.8562253646668975e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:243,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,1.779469494067598e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:244,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0001234007359016,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:245,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0002344794338569,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:246,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0003736296202987,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:247,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0005473644705489,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:248,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.000675878720358,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:249,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0008691261173225,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:25,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0005450105527415,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:250,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0010802997276186,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:251,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0012277332134544,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:252,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0012770586181432,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:253,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,2.112796937581152e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:254,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,7.36868751118891e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:255,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,1.9564426111173816e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:256,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,7.47357848877783e-18,False,False,0.0597680062055587,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:257,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0001572351466165,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:258,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0015476130647584,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:259,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,8.877160325937439e-06,False,False,0.003569733351469,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:26,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0007741189328953,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:260,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0005911896005272,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:261,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0006616060854867,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:262,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.000864909728989,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:263,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,1.683763912296854e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:264,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0030572828836739,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:265,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,1.7495458450866863e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:266,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,1.9531951693352312e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:267,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,5.034945206716657e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:268,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,2.6357109163654968e-05,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:269,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0001972712343558,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:27,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0009487331844866,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:270,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,3.1759420947961186e-17,False,False,0.0952039659023284,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:271,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,9.395340272921537e-14,False,False,0.0023872863966971,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:272,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,1.66710558118649e-12,False,False,0.0006126711377874,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:273,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,6.007854125300582e-08,False,False,0.0005400611553341,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:274,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,2.1924422810570834e-07,False,False,0.0024381289258599,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:275,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,5.137467340432522e-08,False,False,0.0021995408460497,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:276,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,4.6473203951791226e-08,False,False,0.0018465901957824,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:277,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,4.290351185431973e-09,False,False,0.0039403783157467,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:278,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,8.23152934703586e-10,False,False,0.0031399705912917,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:279,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,1.0149291823635663e-10,False,False,0.0003611706197261,0.9713226556777954,1.0000000000000002,P2_NORMAL__M7_NORMAL
aux:aux_select:iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0:28,aux_select,iotsim-combined-cycle-tls-2_0-0_to_OpenvSwitch-14_2-0,benign,0,0.065159872174263,True,False,0.0012806206941604,0.9713226556777954,1.0000000000000002,P2_HARD__M7_NORMAL
