view_version,view_role,view_row_id,sample_id,label_region_id,exact_attack_label,source_role,pcap_path,csv_path,pcap_packet_index,csv_row_index,packet_timestamp,provenance_hash,global_candidate_id,feature_asset_uri,feature_vector_sha256,origin,promotion_event_id,immutable
support_train_view_v1,support_train,view_row_cf558397d8cd415e,support_000394,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,467131,515691,1737827353.614632,85fef5e8d164cec8a5ca1597bcaea697168bc930471867a44f53cf0fcead7be4,cand_00016872,issue27cd://chunk/00005/row/229,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_cd904f89bb5a25d6,support_000396,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,474574,523134,1737827353.919096,215528a55a4fd1e42bdd1a699e72d6059520abe6a208aef53c78bca0316ffb2f,cand_00024315,issue27cd://chunk/00005/row/7672,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_9d6a5295d8e64fa3,support_000397,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852976,5637947,1737832005.366672,5c1cb43ce49631fd8f5e90a511887bafe164ed8df87b69b049788e41ae9a0cc8,cand_00054551,issue27cd://chunk/00015/row/1059,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_27f0a89888f9f416,support_000398,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,467106,515666,1737827353.612789,d393a5806f9716750475d987dc38fa83ba3499b277e859056f3c84f2c66ef95f,cand_00016847,issue27cd://chunk/00005/row/204,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_64ba830a30ed7c5d,support_000400,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,468271,516831,1737827353.657211,71fd0d436f18452050c2530fde86a9d4be5bb25d6047678460c3d525a1ec6e09,cand_00018012,issue27cd://chunk/00005/row/1369,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e5c0f748daf6ae2a,support_000401,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2858727,5643698,1737832005.436425,b54282b0424a9a44aa452b6c7ba6c50a1ad80f155dbd14f97640e6b2cf91d33b,cand_00060302,issue27cd://chunk/00015/row/6810,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_4ed39bf5018f21b3,support_000402,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852176,5637147,1737832005.357027,0004ce658d66f674e6b7e52d84f0c74f5fcbf5e8a1e853f2b17ed4827e7937b2,cand_00053751,issue27cd://chunk/00015/row/259,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_17b3951d826fdd17,support_000404,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,474409,522969,1737827353.911375,bfd816aa9eb9640a61bb83000d12d8f75c3c7a9870ab1399016c6640b60e33d4,cand_00024150,issue27cd://chunk/00005/row/7507,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_805d3961c797039f,support_000405,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,466919,515479,1737827353.606256,25a18c2bf757f020cd65bc99d23027b50985acef70c1b9bb0b640bc288906281,cand_00016660,issue27cd://chunk/00005/row/17,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_720c8e0ac207b33a,support_000406,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2851928,5636899,1737832005.354876,52d436664d8b1679b4deecac8480e9936ad1062616ef317c81b7a80a0950062a,cand_00053505,issue27cd://chunk/00015/row/13,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_46dc4383e6c0ff47,support_000408,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,467015,515575,1737827353.610280,dd5d63f39a540d1103e8c13707a45dd1a17b054be2b5a5c813d481293501393a,cand_00016756,issue27cd://chunk/00005/row/113,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_ad8faad40a0f0fc4,support_000409,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,467542,516102,1737827353.629798,d1ff1f29149e4941295e365535edf06fff0f06e146f7bba80194b723df1dcdc1,cand_00017283,issue27cd://chunk/00005/row/640,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e21ac0ccb6492b66,support_000410,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,467738,516298,1737827353.636871,58666895a36b874d1b456e3391825196d70535dd25b80bb7aceb70ca763c2e15,cand_00017479,issue27cd://chunk/00005/row/836,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_47df0b4a8d2eaec2,support_000412,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852974,5637945,1737832005.366652,ef745998ee000d3190fa6646e1f50b0482dc0c80c7d1b3d468d56e0f5b554b8d,cand_00054549,issue27cd://chunk/00015/row/1057,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_f60b9737ad0d4639,support_000413,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,466927,515487,1737827353.606328,3109d241f60a8449221e2f15a342f303d9b376838a47ae58dd86e4cbe02bce7f,cand_00016668,issue27cd://chunk/00005/row/25,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_afdfbc41024c5a36,support_000414,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,471375,519935,1737827353.780115,e7c3feb09aabe05c3630aecd619270d3854b837abf28b544536e90023f79681a,cand_00021116,issue27cd://chunk/00005/row/4473,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_1b0538f7e51b84ba,support_000416,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,466906,515466,1737827353.606097,b73443835d4c3311351f0d45827cc745dee4ee5bd5161f0f900e54c707f5cd05,cand_00016647,issue27cd://chunk/00005/row/4,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_0c8ab659e2d52206,support_000417,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,469765,518325,1737827353.712433,3344b959c0e7b36c723e68a1d37be5e642284b032b0704d8527d14643dc7dbcb,cand_00019506,issue27cd://chunk/00005/row/2863,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_dc313ab2c130458c,support_000418,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2859593,5644564,1737832005.446437,e1c86c6e4ee762e87a267180a4eabdbb1c009ee288101eec64ee5cecccc9f237,cand_00061168,issue27cd://chunk/00015/row/7676,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_c095f4304ab1b166,support_000420,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,466914,515474,1737827353.606191,18ea6d753bc26b6e32447b73934383b691d913ee778df9fbf25283fac0537336,cand_00016655,issue27cd://chunk/00005/row/12,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_f5ade72f41992ba8,support_000421,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852498,5637469,1737832005.360362,80ca63813fbd5b50bd9457ad4004c60006e1f3affb6e92da6238da6239a42ed6,cand_00054073,issue27cd://chunk/00015/row/581,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_c3158aeb39fd3b7a,support_000422,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2851919,5636890,1737832005.354808,cfa6dea6176d9442c7c2d1a889a4c02dca0a14ad94d7d9e8562fb9f20b339cd2,cand_00053496,issue27cd://chunk/00015/row/4,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_0db79239a5108138,support_000424,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852984,5637955,1737832005.366744,0acb73df0263a1febce54972cbb5a56c12d696ed0e5df73640a1ed787a82e451,cand_00054559,issue27cd://chunk/00015/row/1067,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_094b6115edbf92ce,support_000425,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852871,5637842,1737832005.365242,8a8d5a499100f8493936aad461ecc2fec915efaad7e5fea7f5d38b63a6d2147e,cand_00054446,issue27cd://chunk/00015/row/954,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_bbb808af9192c528,support_000426,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852087,5637058,1737832005.356117,2833a52372eda40ab62689ddbb08f60f32e99a93941e39154bb315b4ecfe925d,cand_00053664,issue27cd://chunk/00015/row/172,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_45b098c45090400f,support_000428,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,467096,515656,1737827353.612684,b8fc149d096ad7938981898d2d37d59464d101bb232a4d5a7508323123f0ea65,cand_00016837,issue27cd://chunk/00005/row/194,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_6210026e2505ceee,support_000429,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,2852098,5637069,1737832005.356230,c0f8f9239005ceb386a485a8e7ed332c8bf2c2d72719c01753611abb06db5793,cand_00053675,issue27cd://chunk/00015/row/183,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_6b8792086badef5e,support_000430,label_region_c71fee9d3fbeb4cd,Mirai TCP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,470357,518917,1737827353.739494,7a51f1fed3f399a3a6bf3f75e2139627eefb63b6cf633b9fe9cf3509778fd4a1,cand_00020098,issue27cd://chunk/00005/row/3455,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_8f8129fbc8a00bd5,support_000432,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,344671,3129659,1737831813.378185,d578247a5dfc8a3737fa8f87b73cf4cd1b7b5fbdca7100f90dbd468f1e0c07a0,cand_00065118,issue27cd://chunk/00016/row/3626,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_afeee0d118204a4e,support_000433,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,639,49213,1737827161.623763,7ee8cddaeaac161c7923066624fa177b418b0c433f6df6f734cb04957023a6a1,cand_00024665,issue27cd://chunk/00006/row/22,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_ec2521006a6b9c85,support_000434,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,618,49192,1737827161.620479,558d35a8cf5eb6c8ef9942675994426893aae54caeef4f52572198c138bc282f,cand_00024644,issue27cd://chunk/00006/row/1,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_14f57216b1ed17d1,support_000436,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,641,49215,1737827161.623821,1355fe2e90b9bcf312768a00de04987f1ed688fdd1ce455e1571ef6ad528c6d3,cand_00024667,issue27cd://chunk/00006/row/24,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_059e8cc8738ae46e,support_000437,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,621,49195,1737827161.623588,6f82d913a025c379e5a2d4a51213ba7f004dd123f225fb1f7a679b33bc09bcd6,cand_00024647,issue27cd://chunk/00006/row/4,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_7feb9d9ca1202ae3,support_000438,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,341045,3126033,1737831813.348640,ca8463ccb2641fb983c9ce57bc6d07ba3f350c72c13980d0fde304abefe6d886,cand_00061492,issue27cd://chunk/00016/row/0,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_b340d8beb065f2d2,support_000440,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,626,49200,1737827161.623651,f751ba3703c52778c891d8c8f1d530b6bc9d35b2629cf80528978013fe18f942,cand_00024652,issue27cd://chunk/00006/row/9,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_49da6823ad67de77,support_000441,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,640,49214,1737827161.623809,c52830058c9d30d6a9149c6f15d0c9e69a336e8f463af46bd9a529f17b22487e,cand_00024666,issue27cd://chunk/00006/row/23,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_edce207ce5ed0f59,support_000442,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,643,49217,1737827161.623856,8984395ceda013a529c7b92e331bbc67cb112f6d736199b4e91221998da709a7,cand_00024669,issue27cd://chunk/00006/row/26,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_9c872009e2bc298b,support_000444,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,673,49247,1737827161.625435,6ee913d8b90db0965fe3163b2f647572cfc72545f0e9278b55d60458cb1b09f7,cand_00024699,issue27cd://chunk/00006/row/56,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_79de080a61e9082c,support_000445,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,341567,3126555,1737831813.353522,ed5b23a3e96fdde25e960f17b498d1b1ed6b3a659bc7f2aa990f420635118dc9,cand_00062014,issue27cd://chunk/00016/row/522,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_7d7cccaad954892a,support_000446,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,620,49194,1737827161.623564,0a571b0462be5b439d6843f291558c966ae69039686c73572b865714ea578162,cand_00024646,issue27cd://chunk/00006/row/3,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_d4ce69ba297e2ee3,support_000448,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,349044,3134032,1737831813.416347,f5b770688d0e3f2ee1711e68158da77c67241fd8973cb2f77723d6941276a25f,cand_00069491,issue27cd://chunk/00016/row/7999,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_91a79509e4121731,support_000449,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,623,49197,1737827161.623610,1d9048b061e76b76f65e60051a3c9338b103d38890bb27edfca09742f1dd0497,cand_00024649,issue27cd://chunk/00006/row/6,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_194a21b55b46eb7d,support_000450,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,342333,3127321,1737831813.359856,633a5793aaa48a9ae0569edfb75168024bb23c7c174e0e5d8474e42e17eb578f,cand_00062780,issue27cd://chunk/00016/row/1288,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_bd66a01577706c79,support_000452,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,341056,3126044,1737831813.348730,94f71d85e2ed7830aa367e960ad069084871c0f1230457d2dc8d0b30c437fcad,cand_00061503,issue27cd://chunk/00016/row/11,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_4c9cbbc8351eb0a4,support_000453,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,341308,3126296,1737831813.350875,0d877ec3b71fac81a49c8a4b62285bec51c0b512f70dbe04408bc615382c2760,cand_00061755,issue27cd://chunk/00016/row/263,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_f23cacaa801110d1,support_000454,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,4075,52649,1737827161.876763,43aaf862ceee27264ed0c3761a4dff505f32d4eac83a156454ce541eb6b8d8b3,cand_00028101,issue27cd://chunk/00006/row/3458,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_578b94c0f1948e25,support_000456,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,617,49191,1737827161.620418,e34d5af5d4ce293c98dfbb483ee3bbd82f280e07310c869d63cc7ef38682314b,cand_00024643,issue27cd://chunk/00006/row/0,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_44d045f8342b78bc,support_000457,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,642,49216,1737827161.623831,d477e1d76a3854064e0e2c79636bedb4e859423ffe500c986edc23ffcf0ee258,cand_00024668,issue27cd://chunk/00006/row/25,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_3a9853c6bd92e03d,support_000458,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,622,49196,1737827161.623599,6f4b819f05beaec630b512152ad474f08710ae38c205a83f647bf0c98d77937b,cand_00024648,issue27cd://chunk/00006/row/5,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_3210080925acaf34,support_000460,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,624,49198,1737827161.623631,e77b99cbe9dd48c36a0fadc1688470a81197ef674524744be54497f1bc7346e4,cand_00024650,issue27cd://chunk/00006/row/7,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
support_train_view_v1,support_train,view_row_e434780da70ee2f2,support_000461,label_region_1aea2de67bbbb560,Mirai UDP Flooding,attack_support_candidate_pool_targeted,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,343283,3128271,1737831813.367336,04b796084521d673cd6cee9ef723681bac0b934a4335a467620a7b0fd06e4c2f,cand_00063730,issue27cd://chunk/00016/row/2238,inherited_from_certified_chunk_hash_and_row_reference,initial_support_bank_v1,,True
