feature_row_index,extension_row_id,support_version,bank_partition,support_val_phase,source_contract_role,source_csv,source_group,exact_attack_label,mechanism_family,source_segment_id,csv_row_index,csv_timestamp_epoch,pcap_member,pcap_packet_index,packet_timestamp_epoch,timestamp_delta_us,timestamp_alignment_status,feature_dim,feature_vector_sha256,frontend,state_strategy,raw_label_column_read,raw_label_use,selection_allowed,report_only,sealed_final,forbidden_for_fit,forbidden_for_threshold,forbidden_for_model_selection,temporal_admissibility,same_capture_candidate_after_frozen_query,frozen_query_first_epoch,frozen_query_last_epoch,quarantine_reason
107,ckbr_cce1ed640d37676a010e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2721,39550,1737236730.194544,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105412,1737236730.194544,0.000000000,within_2us_epoch_match,115,bf20d4f8435ed4010ef59ffb2b537ef792ae302e81b6bac480ef36ab04dba358,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
108,ckbr_990443e329a89031542b,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2723,39601,1737236730.671521,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105504,1737236730.671521,0.000000000,within_2us_epoch_match,115,2bb46cc5b9b9c85a35d60f029593cf9a431ab1467da7f8f59a343d0b10604708,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
109,ckbr_f2cd9cdedcc3fc42c8ed,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2725,39660,1737236731.838707,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105626,1737236731.838707,0.000000000,within_2us_epoch_match,115,741cbc6fcb23a38fb980d74574c38f8e55465253d712aa2507ab01f308786c89,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
110,ckbr_3f64e18e80de11bf5055,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2727,39783,1737236734.374868,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,105868,1737236734.374868,0.000000000,within_2us_epoch_match,115,8f6796722f7567ab8c8d4d5fbb627ec86235c6c93b375ba4c6a15a41566e7faf,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
111,ckbr_5ee68ff0f32d234481e0,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2729,39872,1737236738.091342,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106136,1737236738.091342,0.000000000,within_2us_epoch_match,115,4dc51d96b342e9f052fa1446698e72176540377cdc57614d9cf589f711bdf760,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
112,ckbr_253e305a21e0143fd6b7,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2731,39951,1737236740.775845,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106327,1737236740.775845,0.000000000,within_2us_epoch_match,115,5ab1e1f1d5335a5577ecc4445b1f41d218ea279388f470fed62336ae990b6a9b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
113,ckbr_99095dbf86ad65f8c30e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2733,39993,1737236741.383013,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106390,1737236741.383013,0.000000000,within_2us_epoch_match,115,3930ff94d7778f3db7e910e90b4fe60e38de453b0fb78afc040b776ebbfadcd9,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
114,ckbr_de375b79120a2b645d6e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2735,40021,1737236741.615966,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106436,1737236741.615966,0.000000000,within_2us_epoch_match,115,22f9b7929dbbde06aea1d23aa89a5e47fed90aa3a59f8831b8fefd65beb005f8,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
115,ckbr_6bbf60ad8e55cc18a47b,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2737,40126,1737236744.880822,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106668,1737236744.880822,0.000000000,within_2us_epoch_match,115,0be0ae5f51c85ed0845f503ac980f969ddd1aceef645e1b468390b8e8dc7043d,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
116,ckbr_b5373bd61fef41202c81,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2739,40178,1737236745.316696,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106758,1737236745.316696,0.000000000,within_2us_epoch_match,115,2a6255219e0d2776483db80b213472e44cff7703fef8f0ab39dbf3787db3c2fa,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
117,ckbr_2b443b2abb5dfdaadcc6,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2741,40242,1737236748.177943,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,106943,1737236748.177943,0.000000000,within_2us_epoch_match,115,b18c795d89094cc14e5740d0e1a2fa32291fe94287bb12dc83e19609fb096ed8,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
118,ckbr_f12475740dcdfad8f7ca,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2743,40286,1737236748.723165,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107013,1737236748.723165,0.000000000,within_2us_epoch_match,115,67acf25fc86f0caee4fc31c5edc22937f73b773509e19e8887e6ac0975560e2b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
119,ckbr_a70901fe45862efaa7e7,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2745,40292,1737236748.771465,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107027,1737236748.771465,0.000000000,within_2us_epoch_match,115,fbaffb6773128cd1affc5119711b813b2330028fc0a84410cba394ccc1096a72,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
120,ckbr_824a286d9e07adf9306e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2747,40299,1737236748.816279,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107034,1737236748.816279,0.000000000,within_2us_epoch_match,115,2f9e4ebd7aafb413f39d46579430967267e57bb3fa89096732907b8aeb5c4ca1,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
121,ckbr_d67349406cd90b44d7fb,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2749,40302,1737236748.860909,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107037,1737236748.860909,0.000000000,within_2us_epoch_match,115,cbbcdea8404a6166ea50431d2c54b45200099944b52d1c99c7a3f723c036982b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
122,ckbr_34d6191d9944a7cf45ce,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2751,40364,1737236751.276604,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107287,1737236751.276604,0.000000000,within_2us_epoch_match,115,26fef1d60e82a3f2617c5f8c09d6b3f48d8355c8e2fe6f235fa2691e70933613,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
123,ckbr_fbd454fe55c37ea3b325,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2753,40392,1737236751.750257,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107316,1737236751.750257,0.000000000,within_2us_epoch_match,115,6544712800ef16d7e11c01d57914d18bbd4782ad06d9014348e13f2382cac5c0,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
124,ckbr_ccd9a408234d69a3ba2b,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2755,40399,1737236751.775188,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107323,1737236751.775188,0.000000000,within_2us_epoch_match,115,8bd7a23269b2456eea26f15533d9962f9246c23a3c04c77f2df1f9d009ae1c5d,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
125,ckbr_1764f53e436a8d19a882,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2757,40475,1737236754.987478,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107575,1737236754.987478,0.000000000,within_2us_epoch_match,115,53a888986b8f3f374d643f066186193c896aa77eb02f686bc9a8b772060cfcd6,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
126,ckbr_fcae6521dce5f8e63517,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2759,40561,1737236757.423027,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107837,1737236757.423027,0.000000000,within_2us_epoch_match,115,b92d5b528af265e73f87e2b77ada44b2343331639d3dfd6ef896fe7852f9584f,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
127,ckbr_2225f596b070682aa1a5,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2761,40622,1737236759.991965,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,107988,1737236759.991965,0.000000000,within_2us_epoch_match,115,f9fd9b21f9405dee2d8f399bfb8eada2ef73b686055ce63e42fefd4d99d1a884,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
128,ckbr_17efdd7a4d2952e1e378,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2763,40697,1737236761.104772,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108121,1737236761.104772,0.000000000,within_2us_epoch_match,115,769d687743b99de27f1a462621a68cbb521716c6db0fd8492d750bb70b8c45c4,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
129,ckbr_10c262054fd768d45c92,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2765,40828,1737236764.181708,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108412,1737236764.181708,0.000000000,within_2us_epoch_match,115,42505779072a6e9709c8e723a7d0621ae5879d0e51e93a0ab6baaac33362e52e,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
130,ckbr_30bdc611c4ee36bfa69e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2767,40927,1737236766.714228,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108671,1737236766.714228,0.000000000,within_2us_epoch_match,115,9cb48e40de2ca5da55aa843b303aad41728f645e99c0155ec3ca72b463c4be7c,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
131,ckbr_3cb0b629beb7b7e4687c,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2769,40999,1737236767.522172,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108782,1737236767.522172,0.000000000,within_2us_epoch_match,115,22bab607b3dd9cd3208c05381d878f4818cd97bd39423236b1c922640116f140,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
132,ckbr_842238c33deeb856339f,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2771,41021,1737236768.786309,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108868,1737236768.786309,0.000000000,within_2us_epoch_match,115,0ef7f2b37f235355fdf6b53b508c5ce09027c15fc07c1ce41ad175394126e384,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
133,ckbr_874a38516c4ba6816b9e,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2773,41072,1737236769.212582,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,108959,1737236769.212582,0.000000000,within_2us_epoch_match,115,aa5b5a71e1cb89aab10e4c7b94817e31cc4d225a414ed972af56471965d9949b,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
134,ckbr_0cdac015e91fe677416d,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2775,41124,1737236770.462283,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109073,1737236770.462283,0.000000000,within_2us_epoch_match,115,2f092802be848ec97de165f8fafd741ace856a0357fd6d2b9aa9b6eb833ccd15,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
135,ckbr_897e341ec30693dc49eb,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2777,41137,1737236770.974721,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109089,1737236770.974721,0.000000000,within_2us_epoch_match,115,d06b9e21ef14b144196002a4ca28d2f7831cbcf9a69cbb3fa64a6f5bacc75e87,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
136,ckbr_9eefe1e0f37c571c562c,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2779,41246,1737236772.626906,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109298,1737236772.626906,0.000000000,within_2us_epoch_match,115,3a720372bfd8be384b04127237d6e595d2bdaf3f4513c11c55c2175bca3eb2a9,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
137,ckbr_d6afe04ec5986e26b172,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2781,41323,1737236774.514583,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109467,1737236774.514583,0.000000000,within_2us_epoch_match,115,97ce9b267ac9bfbb5446f0cd075fb02e0939d078c3ef0feb13bb2639966b5e01,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
138,ckbr_0e9995d9425247ac69fe,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2783,41419,1737236775.722247,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109633,1737236775.722247,0.000000000,within_2us_epoch_match,115,74fd17392caa14d4fcd283333b2838a3cf1fc61c2109f77d4e2168d5dc8317ef,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
139,ckbr_1acf2c5519ee0c614ccc,support_v2_candidate_quarantined_materialized_v1,support_train,not_applicable,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2785,41471,1737236777.501855,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109790,1737236777.501855,0.000000000,within_2us_epoch_match,115,46da6b39c4956b457639bf4f075a0f633c1a1fc149960e1d609a56e93f6b4634,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
140,ckbr_10e5b4b8dea16dddc332,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2787,41555,1737236779.404922,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109953,1737236779.404922,0.000000000,within_2us_epoch_match,115,8d578df935e0de3d6e6608ee08fa7ea824d7bc468edfd0375c01f0ae1e206787,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
141,ckbr_512218628233bfd34d94,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2789,41576,1737236779.618184,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109985,1737236779.618184,0.000000000,within_2us_epoch_match,115,1244abfad5530a058fd83e1e82673e40cf585ed94f4af853dfa13e37e7a8beae,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
142,ckbr_28d7bcb6835691eb4d56,support_v2_candidate_quarantined_materialized_v1,support_val,fit,quarantined_same_capture_future_order_diagnostic,processed/iotsim-city-power-1.csv,city-power,Telnet Brute Force,credential_bruteforce,2791,41581,1737236779.625081,raw/malicious/mirai-infection/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,109990,1737236779.625081,0.000000000,within_2us_epoch_match,115,8fe7a7d8da7169b175a417351d6084408a7bb39a0687096a4175421835d770df,vendored_mature_Kitsune_AfterImage_RestoredNetStat115,frozen_id_train_state_then_source_local_online_current_packet_inclusive,True,offline_exact_support_materialization_only,False,False,False,True,True,True,False,True,1737235783.576491,1737236524.121581,same_capture_candidate_occurs_after_already_frozen_future_query
