csv_member,segment_id,label,segment_start_row,segment_end_row,segment_rows,phase_at_start,materialization_allowed_role,notes
processed/iotsim-ip-camera-museum-1.csv,13489,Telnet Brute Force,2067216,2067216,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13491,Telnet Brute Force,2067219,2067225,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13493,TCP Scan,2067228,2067232,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13494,Telnet Brute Force,2067233,2067233,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13495,TCP Scan,2067234,2067237,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13497,Telnet Brute Force,2067252,2067255,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13498,TCP Scan,2067256,2067259,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13499,Telnet Brute Force,2067260,2067260,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13501,TCP Scan,2067264,2067264,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13503,TCP Scan,2067268,2067281,14,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13505,TCP Scan,2067284,2067284,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13507,TCP Scan,2067287,2067287,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13509,TCP Scan,2067301,2067308,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13511,TCP Scan,2067312,2067313,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13513,TCP Scan,2067317,2067320,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13515,TCP Scan,2067323,2067326,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13517,TCP Scan,2067341,2067341,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13519,TCP Scan,2067347,2067358,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13521,TCP Scan,2067361,2067376,16,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13523,TCP Scan,2067396,2067407,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13525,TCP Scan,2067413,2067424,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13527,TCP Scan,2067428,2067428,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13529,TCP Scan,2067431,2067444,14,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13531,TCP Scan,2067461,2067466,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13533,TCP Scan,2067470,2067484,15,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13535,TCP Scan,2067487,2067489,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13537,Telnet Brute Force,2067655,2067661,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13539,Telnet Brute Force,2067665,2067670,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13541,TCP Scan,2067812,2067817,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13543,TCP Scan,2067820,2067823,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13545,TCP Scan,2067826,2067829,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13547,TCP Scan,2067848,2067848,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13549,TCP Scan,2067878,2067883,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13551,TCP Scan,2067903,2067906,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13553,TCP Scan,2067910,2067913,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13555,TCP Scan,2067916,2067916,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13557,Telnet Brute Force,2067936,2067952,17,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13559,Telnet Brute Force,2067957,2067970,14,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13561,Telnet Brute Force,2067973,2067981,9,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13563,Telnet Brute Force,2068002,2068005,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13565,Telnet Brute Force,2068008,2068011,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13567,Telnet Brute Force,2068014,2068024,11,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13569,Telnet Brute Force,2068026,2068026,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13571,Telnet Brute Force,2068045,2068048,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13573,TCP Scan,2068051,2068056,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13574,Telnet Brute Force,2068057,2068057,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13576,TCP Scan,2068060,2068063,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13578,TCP Scan,2068066,2068066,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13580,TCP Scan,2068076,2068076,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13582,TCP Scan,2068084,2068085,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13584,TCP Scan,2068089,2068089,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13586,TCP Scan,2068137,2068141,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13588,TCP Scan,2068143,2068143,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13590,TCP Scan,2068145,2068156,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13592,TCP Scan,2068159,2068170,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13594,TCP Scan,2068173,2068184,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13596,TCP Scan,2068203,2068205,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13598,TCP Scan,2068352,2068355,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13600,TCP Scan,2068359,2068364,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13602,TCP Scan,2068390,2068399,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13604,TCP Scan,2068403,2068407,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13606,TCP Scan,2068412,2068415,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13608,TCP Scan,2068441,2068444,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13610,TCP Scan,2068448,2068448,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13612,TCP Scan,2068480,2068481,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13614,TCP Scan,2068502,2068508,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13616,TCP Scan,2068512,2068515,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13618,TCP Scan,2068518,2068518,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13620,TCP Scan,2068542,2068542,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13622,TCP Scan,2068545,2068549,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13624,TCP Scan,2068552,2068555,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13626,TCP Scan,2068575,2068578,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13628,TCP Scan,2068582,2068582,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13630,TCP Scan,2068585,2068590,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13632,TCP Scan,2068593,2068595,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13634,TCP Scan,2068621,2068626,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13636,Telnet Brute Force,2068644,2068645,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13638,TCP Scan,2068649,2068652,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13640,Telnet Brute Force,2068655,2068656,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13641,TCP Scan,2068657,2068660,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13643,Telnet Brute Force,2068662,2068662,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13645,Telnet Brute Force,2068664,2068664,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13647,TCP Scan,2068687,2068687,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13648,Telnet Brute Force,2068688,2068691,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13649,TCP Scan,2068692,2068695,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13651,TCP Scan,2068699,2068728,30,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13652,Telnet Brute Force,2068729,2068729,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13654,Telnet Brute Force,2068732,2068734,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13655,TCP Scan,2068735,2068742,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13657,TCP Scan,2068745,2068750,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13658,Telnet Brute Force,2068751,2068751,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13659,TCP Scan,2068752,2068756,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13661,TCP Scan,2068776,2068778,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13662,Telnet Brute Force,2068779,2068782,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13664,TCP Scan,2068786,2068787,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13666,Telnet Brute Force,2068790,2068799,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13668,Telnet Brute Force,2068802,2068807,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13670,Telnet Brute Force,2068828,2068833,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13672,Telnet Brute Force,2068837,2068849,13,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13674,TCP Scan,2068997,2069016,20,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13676,TCP Scan,2069152,2069157,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13678,TCP Scan,2069161,2069164,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13680,TCP Scan,2069167,2069167,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13682,TCP Scan,2069170,2069190,21,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13684,TCP Scan,2069208,2069216,9,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13686,TCP Scan,2069222,2069223,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13688,TCP Scan,2069247,2069258,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13690,TCP Scan,2069261,2069267,7,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13692,TCP Scan,2069270,2069273,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13694,TCP Scan,2069293,2069293,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13696,TCP Scan,2069327,2069327,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13697,Telnet Brute Force,2069328,2069335,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13698,TCP Scan,2069336,2069338,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13699,Telnet Brute Force,2069339,2069344,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13700,TCP Scan,2069345,2069346,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13701,Telnet Brute Force,2069347,2069350,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13703,TCP Scan,2069369,2069370,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13704,Telnet Brute Force,2069371,2069372,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13705,TCP Scan,2069373,2069375,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13707,Telnet Brute Force,2069381,2069382,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13709,Telnet Brute Force,2069385,2069386,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13711,Telnet Brute Force,2069405,2069422,18,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13713,Telnet Brute Force,2069426,2069428,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13715,Telnet Brute Force,2069431,2069433,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13717,Telnet Brute Force,2069436,2069449,14,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13719,Telnet Brute Force,2069471,2069471,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13721,TCP Scan,2069475,2069488,14,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13723,TCP Scan,2069491,2069496,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13725,TCP Scan,2069499,2069543,45,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13727,TCP Scan,2069556,2069556,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13729,TCP Scan,2069558,2069558,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13731,TCP Scan,2069560,2069560,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13733,TCP Scan,2069563,2069567,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13735,Telnet Brute Force,2069575,2069578,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13737,Telnet Brute Force,2069598,2069605,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13739,Telnet Brute Force,2069609,2069614,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13741,Telnet Brute Force,2069617,2069617,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13743,Telnet Brute Force,2069620,2069620,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13745,Telnet Brute Force,2069640,2069643,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13747,TCP Scan,2069948,2069948,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13749,TCP Scan,2069951,2069955,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13751,TCP Scan,2069959,2069962,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13753,TCP Scan,2070045,2070048,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13755,TCP Scan,2070064,2070064,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13757,Telnet Brute Force,2070068,2070075,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13759,Telnet Brute Force,2070078,2070089,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13761,Telnet Brute Force,2070107,2070111,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13763,Telnet Brute Force,2070115,2070116,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13765,Telnet Brute Force,2070119,2070126,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13767,Telnet Brute Force,2070171,2070171,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13769,Telnet Brute Force,2070174,2070178,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13771,Telnet Brute Force,2070197,2070199,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13773,Telnet Brute Force,2070496,2070505,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13775,TCP Scan,2070576,2070581,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13777,TCP Scan,2070587,2070589,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13779,Telnet Brute Force,2070630,2070637,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13781,Telnet Brute Force,2070643,2070643,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13783,Telnet Brute Force,2070659,2070663,5,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13785,Telnet Brute Force,2070667,2070670,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13787,Telnet Brute Force,2070674,2070681,8,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13789,Telnet Brute Force,2070684,2070685,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13791,Telnet Brute Force,2070700,2070701,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13793,Telnet Brute Force,2070705,2070714,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13795,TCP Scan,2070891,2070892,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13797,Telnet Brute Force,2071126,2071127,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13799,Telnet Brute Force,2071130,2071139,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13801,Telnet Brute Force,2071142,2071147,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13803,TCP Scan,2071170,2071173,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13805,TCP Scan,2071176,2071187,12,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13807,TCP Scan,2071190,2071193,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13809,TCP Scan,2071211,2071211,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13811,TCP Scan,2071214,2071216,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13813,TCP Scan,2071219,2071219,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13815,Telnet Brute Force,2071267,2071272,6,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13817,Telnet Brute Force,2071275,2071277,3,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13819,Telnet Brute Force,2071280,2071280,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13821,Telnet Brute Force,2071297,2071300,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13823,Telnet Brute Force,2071304,2071304,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13825,TCP Scan,2071381,2071390,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13827,TCP Scan,2071482,2071490,9,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13829,TCP Scan,2071494,2071497,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13831,TCP Scan,2071500,2071500,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13833,TCP Scan,2071821,2071830,10,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13835,TCP Scan,2071853,2071856,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13837,TCP Scan,2071860,2071863,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13839,TCP Scan,2071866,2071866,1,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13841,Telnet Brute Force,2071917,2071918,2,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
processed/iotsim-ip-camera-museum-1.csv,13843,Telnet Brute Force,2071939,2071942,4,tail_gt_10000,attack_support_candidate_pool,support_candidate_file_only
