sample_id,asset_version,source_role,exact_attack_label,semantic_attack_group,region_id,phase,segment_id,source_file,device_or_source_group,pcap_path,csv_path,csv_row_index,pcap_packet_index,csv_timestamp,pcap_timestamp,timestamp_alignment_status,selection_round,selection_reason,selection_rank_within_label,bank_partition,memory_status,provenance_hash,global_candidate_id,chunk_id,row_index_within_chunk,feature_row_index_global,state_strategy
support_000391,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5636888,2851917,1737832005.354795,1737832005.354795,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,39,support_val,active,2a24aa0035b04fda700b64c413f414887d79134126db87c01be531d00d349bb6,cand_00053494,15,2,53494,train_state_then_eval_online_past_only
support_000392,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5636891,2851920,1737832005.354815,1737832005.354815,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,40,support_train,active,44554bfc64e469379047954d87a6993918f2e967748b316aaf7d8f5be439e697,cand_00053497,15,5,53497,train_state_then_eval_online_past_only
support_000393,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5641878,2856907,1737832005.414901,1737832005.414901,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,41,support_train,active,ff17276aabb96f667855d1c690ead729436336dc7e3c6b9c323e4a8d4eed65d6,cand_00058482,15,4990,58482,train_state_then_eval_online_past_only
support_000394,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515691,467131,1737827353.614632,1737827353.614632,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,42,support_train,active,85fef5e8d164cec8a5ca1597bcaea697168bc930471867a44f53cf0fcead7be4,cand_00016872,5,229,16872,train_state_then_eval_online_past_only
support_000395,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637944,2852973,1737832005.366637,1737832005.366637,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,43,support_val,active,247f6c4efe63f62641a1dc83d1c546fa2e3e894c60af0cd4fc3e7ed0577ea79e,cand_00054548,15,1056,54548,train_state_then_eval_online_past_only
support_000396,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,523134,474574,1737827353.919096,1737827353.919096,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,44,support_train,active,215528a55a4fd1e42bdd1a699e72d6059520abe6a208aef53c78bca0316ffb2f,cand_00024315,5,7672,24315,train_state_then_eval_online_past_only
support_000397,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637947,2852976,1737832005.366672,1737832005.366672,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,45,support_train,active,5c1cb43ce49631fd8f5e90a511887bafe164ed8df87b69b049788e41ae9a0cc8,cand_00054551,15,1059,54551,train_state_then_eval_online_past_only
support_000398,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515666,467106,1737827353.612789,1737827353.612789,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,46,support_train,active,d393a5806f9716750475d987dc38fa83ba3499b277e859056f3c84f2c66ef95f,cand_00016847,5,204,16847,train_state_then_eval_online_past_only
support_000399,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5636940,2851969,1737832005.355175,1737832005.355175,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,47,support_val,active,052fbc87360c2591376f07ab32e17afad87205f8c111d1476868df44541cb975,cand_00053546,15,54,53546,train_state_then_eval_online_past_only
support_000400,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,516831,468271,1737827353.657211,1737827353.657211,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,48,support_train,active,71fd0d436f18452050c2530fde86a9d4be5bb25d6047678460c3d525a1ec6e09,cand_00018012,5,1369,18012,train_state_then_eval_online_past_only
support_000401,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5643698,2858727,1737832005.436425,1737832005.436425,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,49,support_train,active,b54282b0424a9a44aa452b6c7ba6c50a1ad80f155dbd14f97640e6b2cf91d33b,cand_00060302,15,6810,60302,train_state_then_eval_online_past_only
support_000402,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637147,2852176,1737832005.357027,1737832005.357027,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,50,support_train,active,0004ce658d66f674e6b7e52d84f0c74f5fcbf5e8a1e853f2b17ed4827e7937b2,cand_00053751,15,259,53751,train_state_then_eval_online_past_only
support_000403,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5644465,2859494,1737832005.445365,1737832005.445365,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,51,support_val,active,561357cdc864b51e5c2dc1480f5a0621edaf68116b3f454e496e49cb6f015f25,cand_00061069,15,7577,61069,train_state_then_eval_online_past_only
support_000404,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,522969,474409,1737827353.911375,1737827353.911375,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,52,support_train,active,bfd816aa9eb9640a61bb83000d12d8f75c3c7a9870ab1399016c6640b60e33d4,cand_00024150,5,7507,24150,train_state_then_eval_online_past_only
support_000405,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515479,466919,1737827353.606256,1737827353.606256,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,53,support_train,active,25a18c2bf757f020cd65bc99d23027b50985acef70c1b9bb0b640bc288906281,cand_00016660,5,17,16660,train_state_then_eval_online_past_only
support_000406,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5636899,2851928,1737832005.354876,1737832005.354876,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,54,support_train,active,52d436664d8b1679b4deecac8480e9936ad1062616ef317c81b7a80a0950062a,cand_00053505,15,13,53505,train_state_then_eval_online_past_only
support_000407,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5638217,2853246,1737832005.370726,1737832005.370726,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,55,support_val,active,fd371eef50d4658ebcf107c487802517171952b9cc31402b91c503077e049659,cand_00054821,15,1329,54821,train_state_then_eval_online_past_only
support_000408,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515575,467015,1737827353.610280,1737827353.610280,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,56,support_train,active,dd5d63f39a540d1103e8c13707a45dd1a17b054be2b5a5c813d481293501393a,cand_00016756,5,113,16756,train_state_then_eval_online_past_only
support_000409,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,516102,467542,1737827353.629798,1737827353.629798,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,57,support_train,active,d1ff1f29149e4941295e365535edf06fff0f06e146f7bba80194b723df1dcdc1,cand_00017283,5,640,17283,train_state_then_eval_online_past_only
support_000410,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,516298,467738,1737827353.636871,1737827353.636871,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,58,support_train,active,58666895a36b874d1b456e3391825196d70535dd25b80bb7aceb70ca763c2e15,cand_00017479,5,836,17479,train_state_then_eval_online_past_only
support_000411,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5638365,2853394,1737832005.372903,1737832005.372903,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,59,support_val,active,aded3445756c3c87ae53d66d585a1c93ca374a982d12e86a77eebc514c95b1e5,cand_00054969,15,1477,54969,train_state_then_eval_online_past_only
support_000412,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637945,2852974,1737832005.366652,1737832005.366652,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,60,support_train,active,ef745998ee000d3190fa6646e1f50b0482dc0c80c7d1b3d468d56e0f5b554b8d,cand_00054549,15,1057,54549,train_state_then_eval_online_past_only
support_000413,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515487,466927,1737827353.606328,1737827353.606328,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,61,support_train,active,3109d241f60a8449221e2f15a342f303d9b376838a47ae58dd86e4cbe02bce7f,cand_00016668,5,25,16668,train_state_then_eval_online_past_only
support_000414,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,519935,471375,1737827353.780115,1737827353.780115,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,62,support_train,active,e7c3feb09aabe05c3630aecd619270d3854b837abf28b544536e90023f79681a,cand_00021116,5,4473,21116,train_state_then_eval_online_past_only
support_000415,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515469,466909,1737827353.606129,1737827353.606129,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,63,support_val,active,57a07bf7ff20aed359b0c1b39f52b4a521d0147a3319e8475f5ad0408ff096d7,cand_00016650,5,7,16650,train_state_then_eval_online_past_only
support_000416,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515466,466906,1737827353.606097,1737827353.606097,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,64,support_train,active,b73443835d4c3311351f0d45827cc745dee4ee5bd5161f0f900e54c707f5cd05,cand_00016647,5,4,16647,train_state_then_eval_online_past_only
support_000417,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,518325,469765,1737827353.712433,1737827353.712433,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,65,support_train,active,3344b959c0e7b36c723e68a1d37be5e642284b032b0704d8527d14643dc7dbcb,cand_00019506,5,2863,19506,train_state_then_eval_online_past_only
support_000418,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5644564,2859593,1737832005.446437,1737832005.446437,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,66,support_train,active,e1c86c6e4ee762e87a267180a4eabdbb1c009ee288101eec64ee5cecccc9f237,cand_00061168,15,7676,61168,train_state_then_eval_online_past_only
support_000419,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5641647,2856676,1737832005.411965,1737832005.411965,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,67,support_val,active,8e01724efe4c9d63e959f1dfb9187eb4744f7ea6ec66d51c96d7987f6abac114,cand_00058251,15,4759,58251,train_state_then_eval_online_past_only
support_000420,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515474,466914,1737827353.606191,1737827353.606191,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,68,support_train,active,18ea6d753bc26b6e32447b73934383b691d913ee778df9fbf25283fac0537336,cand_00016655,5,12,16655,train_state_then_eval_online_past_only
support_000421,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637469,2852498,1737832005.360362,1737832005.360362,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,69,support_train,active,80ca63813fbd5b50bd9457ad4004c60006e1f3affb6e92da6238da6239a42ed6,cand_00054073,15,581,54073,train_state_then_eval_online_past_only
support_000422,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5636890,2851919,1737832005.354808,1737832005.354808,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,70,support_train,active,cfa6dea6176d9442c7c2d1a889a4c02dca0a14ad94d7d9e8562fb9f20b339cd2,cand_00053496,15,4,53496,train_state_then_eval_online_past_only
support_000423,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,516384,467824,1737827353.641134,1737827353.641134,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,71,support_val,active,7a0d341204d7a696ffd9b9cd422d8a83999f0c993d09bd68718a9219e29eec5b,cand_00017565,5,922,17565,train_state_then_eval_online_past_only
support_000424,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637955,2852984,1737832005.366744,1737832005.366744,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,72,support_train,active,0acb73df0263a1febce54972cbb5a56c12d696ed0e5df73640a1ed787a82e451,cand_00054559,15,1067,54559,train_state_then_eval_online_past_only
support_000425,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637842,2852871,1737832005.365242,1737832005.365242,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,73,support_train,active,8a8d5a499100f8493936aad461ecc2fec915efaad7e5fea7f5d38b63a6d2147e,cand_00054446,15,954,54446,train_state_then_eval_online_past_only
support_000426,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637058,2852087,1737832005.356117,1737832005.356117,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,74,support_train,active,2833a52372eda40ab62689ddbb08f60f32e99a93941e39154bb315b4ecfe925d,cand_00053664,15,172,53664,train_state_then_eval_online_past_only
support_000427,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,518746,470186,1737827353.730745,1737827353.730745,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,75,support_val,active,ff03e359ad312b1b6dca02c975c50944b2fd25913dfc2b7c048c72077aa5bcd1,cand_00019927,5,3284,19927,train_state_then_eval_online_past_only
support_000428,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,515656,467096,1737827353.612684,1737827353.612684,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,76,support_train,active,b8fc149d096ad7938981898d2d37d59464d101bb232a4d5a7508323123f0ea65,cand_00016837,5,194,16837,train_state_then_eval_online_past_only
support_000429,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5637069,2852098,1737832005.356230,1737832005.356230,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,77,support_train,active,c0f8f9239005ceb386a485a8e7ed332c8bf2c2d72719c01753611abb06db5793,cand_00053675,15,183,53675,train_state_then_eval_online_past_only
support_000430,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_344545fea0a2,tail_gt_10000,2800,processed/iotsim-city-power-1.csv,city-power,raw/malicious/mirai-dos/iotsim-city-power-1_0-0_to_OpenvSwitch-26_1-0.pcap,processed/iotsim-city-power-1.csv,518917,470357,1737827353.739494,1737827353.739494,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,78,support_train,active,7a51f1fed3f399a3a6bf3f75e2139627eefb63b6cf633b9fe9cf3509778fd4a1,cand_00020098,5,3455,20098,train_state_then_eval_online_past_only
support_000431,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai TCP Flooding,mirai,region_c53fc20d6dca,tail_gt_10000,10503,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,5636958,2851987,1737832005.355309,1737832005.355309,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,79,support_val,active,f86cfe6c6664889bb877d00929172ca34bc8e483c827c5f2015c7cb240cc163f,cand_00053564,15,72,53564,train_state_then_eval_online_past_only
support_000432,issue27cd_exact_label_targeted_attack_v1,attack_support_candidate_pool_targeted,Mirai UDP Flooding,mirai,region_6f947c21c48d,tail_gt_10000,9186,processed/iotsim-ip-camera-museum-1.csv,ip-camera-museum,raw/malicious/mirai-dos/iotsim-ip-camera-museum-1_0-0_to_OpenvSwitch-29_1-0.pcap,processed/iotsim-ip-camera-museum-1.csv,3129659,344671,1737831813.378185,1737831813.378185,within_2us_epoch_match,initial_predeployment_bank_v1,deterministic_label_stratified_kcenter,0,support_train,active,d578247a5dfc8a3737fa8f87b73cf4cd1b7b5fbdca7100f90dbd468f1e0c07a0,cand_00065118,16,3626,65118,train_state_then_eval_online_past_only
