uid,attack_family,source_group,uses,minimum_required_uses,used_at_least_once_each_epoch,candidate,seed
support_train:fit:87,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,43,30,True,M1-Random,27
support_train:fit:88,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,39,30,True,M1-Random,27
support_train:fit:89,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,45,30,True,M1-Random,27
support_train:fit:90,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,40,30,True,M1-Random,27
support_train:fit:91,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,47,30,True,M1-Random,27
support_train:fit:92,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,42,30,True,M1-Random,27
support_train:fit:93,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,39,30,True,M1-Random,27
support_train:fit:94,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,43,30,True,M1-Random,27
support_train:fit:95,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,45,30,True,M1-Random,27
support_train:fit:96,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,44,30,True,M1-Random,27
support_train:fit:97,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,45,30,True,M1-Random,27
support_train:fit:98,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,38,30,True,M1-Random,27
support_train:fit:99,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,42,30,True,M1-Random,27
support_train:fit:100,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,42,30,True,M1-Random,27
support_train:fit:101,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,46,30,True,M1-Random,27
support_train:fit:102,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,42,30,True,M1-Random,27
support_train:fit:103,Merlin ICMP Flooding,processed/iotsim-city-power-1.csv,38,30,True,M1-Random,27
support_train:fit:104,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,43,30,True,M1-Random,27
support_train:fit:105,Merlin ICMP Flooding,processed/iotsim-ip-camera-museum-1.csv,40,30,True,M1-Random,27
support_train:fit:106,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:107,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:108,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:109,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:110,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:111,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:112,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:113,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:114,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:115,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:116,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:117,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:118,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:119,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:120,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:121,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:122,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:123,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:124,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:125,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:126,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:127,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:128,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:129,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:130,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:131,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:132,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:133,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:134,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:135,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:136,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:137,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:138,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:139,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:140,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:141,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:142,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:143,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:144,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:145,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:146,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:147,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:148,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:149,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:150,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:151,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:152,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:153,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:154,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:155,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:156,Merlin TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:157,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:158,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:159,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:160,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:161,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:162,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:163,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:164,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:165,Merlin TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:166,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:167,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:168,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:169,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:170,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:171,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:172,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:173,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:174,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:175,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:176,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:177,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:178,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:179,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:180,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:181,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:182,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:183,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:184,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:185,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:186,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:187,Merlin UDP Flooding,processed/iotsim-city-power-1.csv,60,30,True,M1-Random,27
support_train:fit:188,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:189,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:190,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:191,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:192,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:193,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:194,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:195,Merlin UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,60,30,True,M1-Random,27
support_train:fit:196,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,202,30,True,M1-Random,27
support_train:fit:197,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,203,30,True,M1-Random,27
support_train:fit:198,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,201,30,True,M1-Random,27
support_train:fit:199,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,201,30,True,M1-Random,27
support_train:fit:200,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,196,30,True,M1-Random,27
support_train:fit:201,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,198,30,True,M1-Random,27
support_train:fit:202,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,197,30,True,M1-Random,27
support_train:fit:203,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,206,30,True,M1-Random,27
support_train:fit:204,Mirai C&C Communication,processed/iotsim-ip-camera-museum-1.csv,196,30,True,M1-Random,27
support_train:fit:205,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:206,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:207,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:208,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:209,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:210,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:211,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:212,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:213,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:214,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:215,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:216,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:217,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:218,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:219,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:220,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:221,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:222,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:223,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:224,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:225,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:226,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:227,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:228,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:229,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:230,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:231,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:232,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:233,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:234,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:235,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:236,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:237,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:238,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:239,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:240,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:241,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:242,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:243,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:244,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:245,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:246,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:247,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:248,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:249,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:250,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:251,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:252,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:253,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:254,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:255,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:256,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:257,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:258,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:259,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:260,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:261,Mirai GRE Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:262,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:263,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:264,Mirai GRE Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:265,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:266,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:267,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:268,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:269,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:270,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:271,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:272,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:273,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:274,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:275,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:276,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:277,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:278,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:279,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:280,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:281,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:282,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:283,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:284,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:285,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:286,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:287,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:288,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:289,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:290,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:291,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:292,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:293,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:294,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:295,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:296,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:297,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:298,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:299,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:300,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:301,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:302,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:303,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:304,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:305,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:306,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:307,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:308,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:309,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:310,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:311,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:312,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:313,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:314,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:315,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:316,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:317,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:318,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:319,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:320,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:321,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:322,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:323,Mirai TCP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:324,Mirai TCP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:325,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:326,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:327,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:328,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:329,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:330,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:331,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:332,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:333,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:334,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:335,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:336,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:337,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:338,Mirai UDP Flooding,processed/iotsim-city-power-1.csv,30,30,True,M1-Random,27
support_train:fit:339,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
support_train:fit:340,Mirai UDP Flooding,processed/iotsim-ip-camera-museum-1.csv,30,30,True,M1-Random,27
